Author 1,Author 2,Weights
Navid Rekabsaz,Allan Hanbury,1.0
Andy J. L. Ang,Allan N. Zhang,1.0
B. Y. Ong,Allan N. Zhang,1.0
Dazhi Yang,Allan N. Zhang,3.0
Gary S. W. Goh,Allan N. Zhang,3.0
Jasmine J. Lim,Allan N. Zhang,1.0
Rong Wen,Allan N. Zhang,3.0
Siwei Jiang,Allan N. Zhang,2.0
Wenjing Yan,Allan N. Zhang,2.0
Ankit Agrawal,Alok N. Choudhary,5.0
Arindam Paul,Alok N. Choudhary,1.0
Diana Palsetia,Alok N. Choudhary,1.0
Dipendra Jha,Alok N. Choudhary,1.0
Alok N. Choudhary,Marc De Graef,1.0
Nikos Hardavellas,Alok N. Choudhary,1.0
Qiao Kang,Alok N. Choudhary,1.0
Reda Al-Bahrani,Alok N. Choudhary,1.0
Ruoqian Liu,Alok N. Choudhary,2.0
Sunwoo Lee,Alok N. Choudhary,1.0
Wei-keng Liao,Alok N. Choudhary,4.0
Alok Singh 0004,Bibi Raju,1.0
Alok Singh 0004,Darren J. Kerbyson,1.0
Alok Singh 0004,Eric G. Stephan,1.0
Alok Singh 0004,Ilkay Altintas,1.0
Alok Singh 0004,Kerstin Kleese van Dam,1.0
Alok Singh 0004,Malachi Schram,1.0
Alok Singh 0004,Matt MacDuff,1.0
Alok Singh 0004,Todd Elsethagen,1.0
Brian Karrer,Alon Shalita,1.0
Giuseppe Ottaviano,Alon Shalita,1.0
Igor Kabiljo,Alon Shalita,1.0
Laxman Dhulipala,Alon Shalita,1.0
Sergey Pupyrev,Alon Shalita,1.0
Alon Y. Halevy,Natalya Fridman Noy,1.0
Alon Y. Halevy,Steven Euijong Whang,1.0
Alon Y. Halevy,Sunita Sarawagi,1.0
Alon Y. Halevy,Xiao Yu,1.0
Altigran Soares da Silva,Edleno Silva de Moura,1.0
Henry S. Vieira,Altigran Soares da Silva,1.0
Altigran Soares da Silva,Marco Cristo,1.0
Altigran Soares da Silva,Pável Calado,1.0
Alvin Jude,Eugen Feller,1.0
Alvin Jude,Julien Forgeat,1.0
Alvin Jude,Nimish Radia,1.0
Ole J. Mengshoel,Alvin Jude,1.0
Tong Yu 0001,Alvin Jude,1.0
Shuguang Han,Alyssa Glass,1.0
Xing Yi,Alyssa Glass,1.0
Zhen Yue,Alyssa Glass,1.0
Zhigeng Geng,Alyssa Glass,1.0
Aman Gupta,S. Muthukrishnan,1.0
Aman Gupta,Smita Wadhwa,1.0
Amit Gupta,Amanda Deering,1.0
Amanda Deering,Chandra Bhat,1.0
Amanda Deering,Jackson Archer,1.0
Amanda Deering,James Kuhr,1.0
Natalia Ruiz-Juri,Amanda Deering,1.0
Weijia Xu,Amanda Deering,1.0
Amarjeet Singh 0001,Kamin Whitehouse,1.0
Nipun Batra 0001,Amarjeet Singh 0001,1.0
Kevin Coakley,Amarnath Gupta,1.0
Subhasis Dasgupta,Amarnath Gupta,1.0
Amaç Herdagdelen,Deepayan Chakrabarti,1.0
Amaç Herdagdelen,Sourav Chatterji,1.0
Amaç Herdagdelen,Sumit Taank,1.0
Ambuj K. Singh,Ananthram Swami,1.0
Arlei Silva,Ambuj K. Singh,1.0
Prithwish Basu,Ambuj K. Singh,1.0
Xuan-Hong Dang,Ambuj K. Singh,1.0
Ami Hayashi,Hiroki Matsutani,1.0
Kohei Nakamura,Ami Hayashi,1.0
Amidu O. Oloso,Brian Nelson,1.0
Amidu O. Oloso,Hongfeng Yu,1.0
Amidu O. Oloso,Jian Zhang,1.0
Khoa Doan,Amidu O. Oloso,1.0
Amidu O. Oloso,Kwo-Sen Kuo,1.0
Amidu O. Oloso,Thomas L. Clune,1.0
Amidu Oloso,Hongfeng Yu,2.0
Kwo-Sen Kuo,Amidu Oloso,2.0
Michael L. Rilee,Amidu Oloso,1.0
Amidu Oloso,Paul Brown,1.0
Amidu Oloso,Paul G. Brown,1.0
Thomas L. Clune,Amidu Oloso,2.0
Amin Mantrach,Fabrizio Silvestri,1.0
Ioannis Arapakis,Amin Mantrach,1.0
Joon Hee Kim,Amin Mantrach,1.0
Luca Maria Aiello,Amin Mantrach,1.0
Nicola Barbieri,Amin Mantrach,1.0
Ricardo Baeza-Yates,Amin Mantrach,1.0
Xiao Bai 0002,Amin Mantrach,1.0
Ata Sasmaz,Amine Lamine,1.0
Brahim Hnich,Amine Lamine,1.0
Faisal R. Al-Osaimi,Amine Lamine,1.0
Amine Lamine,Majid Alotaibi,1.0
Ozkan Sayin,Amine Lamine,1.0
Amine Roukh,Carlos Ordonez 0001,1.0
Amine Roukh,Ladjel Bellatreche,1.0
Nethanel Gelernter,Amir Herzberg,1.0
Haitham Abu-Rub,Amira Mohamed,1.0
Shady S. Refaat,Amira Mohamed,1.0
Amirhossein Aleyasen,Arash Termehchy,1.0
Amirhossein Aleyasen,Yizhou Sun,1.0
Yodsawalai Chodpathumwan,Amirhossein Aleyasen,1.0
Frank Seide,Amit Agarwal,1.0
Aston Zhang,Amit Goyal,1.0
Amit Goyal,Carl A. Gunter,1.0
Amit Goyal,Hongbo Deng,1.0
Amit Goyal,Jiawei Han 0001,1.0
Amit Goyal,Ricardo Baeza-Yates,1.0
Amit Goyal,Yi Chang 0001,1.0
Amit Gupta,Chandra Bhat,1.0
Amit Gupta,Jackson Archer,1.0
Amit Gupta,James Kuhr,1.0
Amit Gupta,Kenneth Perrine,1.0
Natalia Ruiz-Juri,Amit Gupta,2.0
Weijia Xu,Amit Gupta,2.0
Amit K. Chopra,Munindar P. Singh,1.0
Pavan Kapanipathi,Amit P. Sheth,1.0
Sarasi Lalithsena,Amit P. Sheth,1.0
Amit Sharma,Ashton Anderson,1.0
Benjamin Shulman,Amit Sharma,1.0
Dan Cosley,Amit Sharma,2.0
Amit Sharma,Duncan J. Watts,1.0
Jake M. Hofman,Amit Sharma,1.0
Amit Sharma,Roberto M. Cesar Jr.,1.0
Samuel Barbosa,Amit Sharma,1.0
Travis Martin,Amit Sharma,1.0
Amita Gajewar,Jignesh Parmar,1.0
Amita Gajewar,Lizhong Wu,1.0
Amita Gajewar,Ramana Yerneni,1.0
Amitabh Trehan,Barry McLarnon,1.0
Daniel Playfair,Amitabh Trehan,1.0
Amitabh Trehan,Dimitrios S. Nikolopoulos,1.0
Ammar Jabakji,Hasan Dag,1.0
Eran Shaham,Amy She-Nash,1.0
Isabel Choo Zhongyan,Amy She-Nash,1.0
Jingxuan Wang,Amy She-Nash,1.0
Qirong Ho,Amy She-Nash,1.0
Shonali Krishnaswamy,Amy She-Nash,1.0
The Anh Dang,Amy She-Nash,1.0
Wenqing Lin,Amy She-Nash,1.0
Ana Levordashka,Renee Ambros,1.0
Ana Levordashka,Sonja Utz,1.0
Anahita Davoudi,Mainak Chatterjee,1.0
Ananth Grama,Mehmet Koyutürk,1.0
Mustafa Coskun,Ananth Grama,1.0
Arlei Silva,Ananthram Swami,1.0
Prithwish Basu,Ananthram Swami,1.0
Xuan-Hong Dang,Ananthram Swami,1.0
Anastasia Giachanou,Fabio Crestani,1.0
Anastasia Giachanou,Ida Mele,1.0
Bin Xu 0002,Anbang Xu,1.0
Anbang Xu,Dan Cosley,1.0
Anbang Xu,Haibin Liu,1.0
Anbang Xu,Jalal Mahmud,2.0
Liang Gou,Anbang Xu,2.0
Anbang Xu,Mu Qiao,1.0
Anbang Xu,Rama Akkiraju,1.0
Anbang Xu,Vibha Sinha,1.0
Anbang Xu,Yuheng Hu,1.0
Anders Høst-Madsen,Chad Walton,1.0
Anders Høst-Madsen,Elyas Sabeti,2.0
Anders Høst-Madsen,Su Jun Lim,1.0
Hong Su,Andre Cavalheiro Menck,1.0
Joseph Torres,Andre Cavalheiro Menck,1.0
Mohamed Zaït,Andre Cavalheiro Menck,1.0
Vladimir Barrière,Andre Cavalheiro Menck,1.0
Andrea Ferretti,Francesco Gullo,1.0
Andrea Ferretti,Gianluca Sabena,1.0
Ilaria Bordino,Andrea Ferretti,1.0
Andrea Ferretti,Marcello Paris,1.0
Andrea Ferretti,Marco Firrincieli,1.0
Andrea Ferretti,Stefano Pascolutti,1.0
Andreas Gerstlauer,Lizy K. John,1.0
Shuang Song 0007,Andreas Gerstlauer,1.0
Xinnian Zheng,Andreas Gerstlauer,1.0
Daniel Zoller,Andreas Hotho,1.0
Denis Helic,Andreas Hotho,1.0
Florian Lemmerich,Andreas Hotho,1.0
Andreas Hotho,Markus Strohmaier,1.0
Martin Becker 0003,Andreas Hotho,2.0
Philipp Singer,Andreas Hotho,1.0
Stephan Doerfel,Andreas Hotho,1.0
Thomas Niebler,Andreas Hotho,1.0
David Laniado,Andreas Kaltenbrunner,1.0
Pablo Aragón,Andreas Kaltenbrunner,2.0
Vicenç Gómez,Andreas Kaltenbrunner,1.0
Yana Volkovich,Andreas Kaltenbrunner,1.0
João R. M. Palotti,Andreas Rauber,1.0
Linda Andersson,Andreas Rauber,1.0
Mihai Lupu,Andreas Rauber,1.0
Andreas Unterweger,Dominik Engel,1.0
Christopher Hillman,Andrew Cobley,1.0
Karen E. Petrie,Andrew Cobley,1.0
Andrew Cobley,Mark Whitehorn,1.0
Ke Zhou 0003,Andrew Haines,1.0
Miriam Redi,Andrew Haines,1.0
Andrew Haines,Mounia Lalmas,1.0
Hanxiao Liu,Andrew Hsi,1.0
Ruochen Xu,Andrew Hsi,1.0
Yiming Yang,Andrew Hsi,1.0
Andrew Hulbert,Anthony D. Fox,1.0
Andrew Hulbert,Christopher N. Eichelberger,1.0
Andrew Hulbert,James N. Hughes,1.0
Andrew Hulbert,Thomas Kunicki,1.0
Andrew Mcleod,Antonio Rosales,1.0
Cory Johns,Andrew Mcleod,1.0
Kevin Monroe,Andrew Mcleod,1.0
Konstantinos Tsakalozos,Andrew Mcleod,1.0
Pete VanderGiessen,Andrew Mcleod,1.0
Andrew Nash,Arvind Ramanathan,1.0
Dale Stansberry,Andrew Nash,1.0
John Harney,Andrew Nash,1.0
Raghul Gunasekaran,Andrew Nash,1.0
Seung-Hwan Lim,Andrew Nash,1.0
Sudharshan S. Vazhkudai,Andrew Nash,1.0
Tom Barron,Andrew Nash,1.0
Andrew Piper,Derek Ruths,1.0
Edward Daniel Newell,Andrew Piper,1.0
Stefan Dimitrov,Andrew Piper,1.0
Georgios Theodoropoulos 0001,Andrew Stephen McGough,2.0
Ibad Kureshi,Andrew Stephen McGough,2.0
John Brennan,Andrew Stephen McGough,2.0
Stephen Bonner,Andrew Stephen McGough,2.0
Anjuli Kannan,Andrew Tomkins,1.0
Austin R. Benson,Andrew Tomkins,2.0
Andrew Tomkins,Balint Miklos,1.0
Andrew Tomkins,Greg Corrado,1.0
Karol Kurach,Andrew Tomkins,1.0
Andrew Tomkins,László Lukács,1.0
Andrew Tomkins,Marina Ganea,1.0
Andrew Tomkins,Peter Young,1.0
Ravi Kumar 0001,Andrew Tomkins,2.0
Sujith Ravi,Andrew Tomkins,1.0
Tobias Kaufmann,Andrew Tomkins,1.0
Andrew Tomkins,Vivek Ramavajjala,1.0
Andrew Yates,Jonah Joselow,1.0
Andrew Yates,Nazli Goharian,2.0
Andrew Yates,Ophir Frieder,1.0
Andrey Khalyavin,Gleb Gusev,1.0
Andrey Khalyavin,Pavel Serdyukov,1.0
Simon Marcin,André Csillaghy,1.0
André Luckow,Bennie Vorster,1.0
André Luckow,Edwin Weill,1.0
André Luckow,Emil Djerekarov,1.0
André Luckow,Matthew Cook 0004,1.0
André Luckow,Nathan Ashcraft,1.0
Andrés Abeliuk,Felipe Maldonado,1.0
Andrés Abeliuk,Franco Berbeglia,1.0
Andrés Abeliuk,Gerardo Berbeglia,1.0
Pascal Van Hentenryck,Andrés Abeliuk,1.0
Emma S. Spiro,Andrés Monroy-Hernández,1.0
Jorge Nathan Matias,Andrés Monroy-Hernández,1.0
Anil Vullikanti,Andy Doyle,1.0
Chang-Tien Lu,Andy Doyle,1.0
Andy Doyle,David Mares,1.0
Andy Doyle,Dipak K. Gupta,1.0
Graham Katz,Andy Doyle,1.0
Andy Doyle,Jaime Arredondo,1.0
Jose Cadena,Andy Doyle,1.0
Kristen Maria Summers,Andy Doyle,1.0
Liang Zhao 0002,Andy Doyle,1.0
Andy Doyle,Naren Ramakrishnan,1.0
Nathan Self,Andy Doyle,1.0
Parang Saraf,Andy Doyle,1.0
Patrick Butler,Andy Doyle,1.0
Rupinder Paul Khandpur,Andy Doyle,1.0
Sathappan Muthiah,Andy Doyle,1.0
Erik Ordentlich,Andy Feng,1.0
Andy Feng,Gavin Owens,1.0
Lee Yang,Andy Feng,1.0
Andy Feng,Mihajlo Grbovic,1.0
Andy Feng,Nemanja Djuric,1.0
Andy Feng,Peter Cnudde,1.0
Andy Feng,Vladan Radosavljevic,1.0
Gary S. W. Goh,Andy J. L. Ang,1.0
Jessica Su,Aneesh Sharma,1.0
Aneesh Sharma,Sharad Goel,1.0
Angela Han,Rajesh Parekh,1.0
Angen Zheng,Jack Lange,1.0
Angen Zheng,Panos K. Chrysanthis,1.0
Bortik Bandyopadhyay,Aniket Chakrabarti,1.0
David Fuhry,Aniket Chakrabarti,1.0
Aniket Chakrabarti,Srinivasan Parthasarathy 0001,1.0
Hasebullah Ansari,Anil Keshav,1.0
Anil Keshav,Jürgen Hesser,1.0
Anil Keshav,Michael Gertz 0001,1.0
Anil Keshav,Rainer Stotzka,1.0
Chang-Tien Lu,Anil Vullikanti,1.0
Anil Vullikanti,David Mares,1.0
Anil Vullikanti,Dipak K. Gupta,1.0
Anil Vullikanti,Graham Katz,1.0
Anil Vullikanti,Jaime Arredondo,1.0
Jose Cadena,Anil Vullikanti,1.0
Anil Vullikanti,Kristen Maria Summers,1.0
Liang Zhao 0002,Anil Vullikanti,1.0
Anil Vullikanti,Naren Ramakrishnan,1.0
Nathan Self,Anil Vullikanti,1.0
Parang Saraf,Anil Vullikanti,1.0
Patrick Butler,Anil Vullikanti,1.0
Rupinder Paul Khandpur,Anil Vullikanti,1.0
Sathappan Muthiah,Anil Vullikanti,1.0
Matteo Marsili,Animesh Mukherjee 0001,1.0
Niloy Ganguly,Animesh Mukherjee 0001,1.0
Sandipan Sikdar,Animesh Mukherjee 0001,1.0
Animesh Mukherjee 0001,Sanjukta Bhowmick,1.0
Soumya Sarkar,Animesh Mukherjee 0001,1.0
Vladimir Ufimtsev,Animesh Mukherjee 0001,1.0
Animesh Nandi,Atri Mandal,1.0
Animesh Nandi,Gargi Banerjee Dasgupta,1.0
Animesh Nandi,Shubham Atreja,1.0
Animesh Nandi,Subhrajit Bhattacharya,1.0
Flavio Chierichetti,Anirban Dasgupta 0001,1.0
Anirban Dasgupta 0001,Ravi Kumar 0001,1.0
Anirban Dasgupta 0001,Silvio Lattanzi,1.0
Anirban Dasgupta 0001,Tamás Sarlós,1.0
Anitha Veeramani,Giuseppe Manai,1.0
Rajaraman Kanagasabai,Anitha Veeramani,1.0
Anitha Veeramani,Sangaralingam Kajanan,1.0
Anitha Veeramani,Shangfeng Hu,1.0
Ekaterina Gilman,Anja Keskinarkaus,1.0
Anja Keskinarkaus,Jukka Riekki,1.0
Anja Keskinarkaus,Mika Rautiainen,1.0
Anja Keskinarkaus,Mikko Pyykkönen,1.0
Susanna Pirttikangas,Anja Keskinarkaus,1.0
Teemu Leppänen,Anja Keskinarkaus,1.0
Xiang Su,Anja Keskinarkaus,1.0
Anjuli Kannan,Balint Miklos,1.0
Anjuli Kannan,Greg Corrado,1.0
Anjuli Kannan,Karol Kurach,1.0
Anjuli Kannan,László Lukács,1.0
Anjuli Kannan,Marina Ganea,1.0
Anjuli Kannan,Peter Young,1.0
Anjuli Kannan,Sujith Ravi,1.0
Anjuli Kannan,Tobias Kaufmann,1.0
Anjuli Kannan,Vivek Ramavajjala,1.0
Arindam Paul,Ankit Agrawal,1.0
Diana Palsetia,Ankit Agrawal,1.0
Dipendra Jha,Ankit Agrawal,1.0
Ankit Agrawal,Marc De Graef,1.0
Ankit Agrawal,Nikos Hardavellas,1.0
Qiao Kang,Ankit Agrawal,1.0
Reda Al-Bahrani,Ankit Agrawal,1.0
Ruoqian Liu,Ankit Agrawal,2.0
Sunwoo Lee,Ankit Agrawal,1.0
Wei-keng Liao,Ankit Agrawal,4.0
Ankit Rai,Elissa M. Redmiles,1.0
Emily Grace,Ankit Rai,1.0
Ankit Rai,Rayid Ghani,1.0
Ankita Mangal,Nishant Kumar 0006,1.0
Ankita Patil,Eric J. Shiroma,1.0
Jianwu Wang,Ankita Patil,1.0
Ankita Patil,Ketan Patil,1.0
Ankita Patil,Mitchell A. Schepps,1.0
Ankita Patil,Tamara B. Harris,1.0
Ankita Patil,Ting Zhu,1.0
Wenbin Zhang,Ankita Patil,1.0
Zhichuan Huang,Ankita Patil,1.0
Giuseppe Di Fabbrizio,Ankur Datta,1.0
Pradipto Das,Ankur Datta,1.0
Yandi Xia,Ankur Datta,1.0
Ankur Padia,Konstantinos Kalpakis,1.0
Ankur Padia,Tim Finin,1.0
Ankush Khandelwal,James Gerber,1.0
Ankush Khandelwal,Kimberly Carlson,1.0
Ankush Khandelwal,Paul C. West,1.0
Ankush Khandelwal,Vipin Kumar,1.0
Xiaowei Jia,Ankush Khandelwal,1.0
Hongbo Deng,Anlei Dong,1.0
Anlei Dong,Hongyuan Zha,1.0
Liangda Li,Anlei Dong,1.0
Anlei Dong,Yi Chang 0001,1.0
Yunlong He,Anlei Dong,1.0
Ann Marie White,Henry A. Kautz,1.0
Ann Marie White,Jiebo Luo,1.0
Nabil Hossain,Ann Marie White,1.0
Roghayeh Feizi,Ann Marie White,1.0
Tianran Hu,Ann Marie White,1.0
Anna Cinzia Squicciarini,Barbara Carminati,1.0
Chenxi Qiu,Anna Cinzia Squicciarini,1.0
Anna Cinzia Squicciarini,Dev Rishi Khare,1.0
Hancheng Ge,Anna Cinzia Squicciarini,1.0
Anna Cinzia Squicciarini,James Caverlee,2.0
Nan Zhang,Anna Cinzia Squicciarini,1.0
Anna Hennig,Anne-Sofie Amodt,1.0
Anna Hennig,Benjamin Flesch,1.0
Anna Hennig,Helene Mejer Nygardsmoen,1.0
Anna Hennig,Henrik Hernes,1.0
Anna Hennig,Peter Arenfeldt Larsen,1.0
Anna Hennig,Raghava Rao Mukkamala,1.0
Anna Hennig,Ravi Vatrapu,1.0
Laura Irina Rusu,Anna Phan,1.0
Mahsa Salehi,Anna Phan,1.0
Timothy M. Lynar,Anna Phan,1.0
Anna Shtok,Ella Rabinovich,1.0
Anna Shtok,Oren Kurland,2.0
Saar Kuzi,Anna Shtok,1.0
Yael Anava,Anna Shtok,1.0
Anne Groggel,Apu Kapadia,1.0
Anne Groggel,Fabio Rojas,1.0
Anne Groggel,Peter Lista,1.0
Shirin Nilizadeh,Anne Groggel,1.0
Anne Groggel,Srijita Das,1.0
Anne Groggel,Yong-Yeol Ahn,1.0
Anne M. Denton,David W. Franzen,1.0
Anne M. Denton,John Nowatzki,1.0
Anne M. Denton,Mostofa Ahsan,1.0
Anne-Sofie Amodt,Benjamin Flesch,1.0
Anne-Sofie Amodt,Helene Mejer Nygardsmoen,1.0
Anne-Sofie Amodt,Henrik Hernes,1.0
Anne-Sofie Amodt,Peter Arenfeldt Larsen,1.0
Anne-Sofie Amodt,Raghava Rao Mukkamala,1.0
Anne-Sofie Amodt,Ravi Vatrapu,1.0
Bin Tong,Anshuman Sahu,1.0
Makoto Iwayama,Anshuman Sahu,1.0
Martin Klinkigt,Anshuman Sahu,1.0
Anshuman Sahu,Ravigopal Vennelakanti,1.0
Yoshiyuki Kobayashi,Anshuman Sahu,1.0
Ata Turk,Anthony Byrne,1.0
Anthony Byrne,Ayse K. Coskun,1.0
Anthony Byrne,Canturk Isci,1.0
Hao Chen 0024,Anthony Byrne,1.0
Anthony Byrne,John Knollmeyer,1.0
Anthony Byrne,Sastry S. Duri,1.0
Everett Neil Rush,Anthony Clodfelter,1.0
Giri Prakash,Anthony Clodfelter,1.0
Anthony Clodfelter,Jimmy W. Voyles,1.0
Jitendra Kumar 0001,Anthony Clodfelter,1.0
Robert Records,Anthony Clodfelter,1.0
Anthony D. Fox,Christopher N. Eichelberger,1.0
James N. Hughes,Anthony D. Fox,1.0
Thomas Kunicki,Anthony D. Fox,1.0
Kewen Liao,Anthony Wirth,1.0
Matthias Petri,Anthony Wirth,1.0
Anton Gulenko,Feng Liu,1.0
Anton Gulenko,Florian Schmidt 0006,1.0
Anton Gulenko,Marcel Wallschläger,1.0
Anton Gulenko,Odej Kao,1.0
Antonette Shibani,Elizabeth Koh,1.0
Antonette Shibani,Kyong Jin Shim,1.0
Antonette Shibani,Vivian Lai,1.0
Athanasios N. Nikolakopoulos,Antonia Korba,1.0
Antonia Korba,John D. Garofalakis,1.0
Antonio Davoli,Leonardo Maria Millefiori,1.0
Luca Cazzanti,Antonio Davoli,1.0
Antonio Maccioni,Daniel J. Abadi,1.0
Cory Johns,Antonio Rosales,1.0
Kevin Monroe,Antonio Rosales,1.0
Konstantinos Tsakalozos,Antonio Rosales,1.0
Pete VanderGiessen,Antonio Rosales,1.0
Giovanni Da San Martino,Antonio Uva 0001,1.0
Salvatore Romeo,Antonio Uva 0001,1.0
Anuj Karpatne,Vipin Kumar,1.0
Xi C. Chen,Anuj Karpatne,1.0
Xiaowei Jia,Anuj Karpatne,1.0
Claudia Pearce,Anupam Joshi,1.0
Karuna P. Joshi,Anupam Joshi,1.0
Sudip Mittal,Anupam Joshi,1.0
Anupam Joshi,Tim Finin,1.0
Ao Yuan,Chunxiao Zhou,1.0
Ao Yuan,Minh Huynh,1.0
Qingqi Yue,Ao Yuan,1.0
Ao Yuan,Xuan Che,1.0
Chengyu Wang 0001,Aoying Zhou,1.0
Junhua Fang,Aoying Zhou,1.0
Rong Zhang 0002,Aoying Zhou,2.0
Tom Z. J. Fu,Aoying Zhou,1.0
Xiaofeng He,Aoying Zhou,1.0
Xiaotong Wang,Aoying Zhou,1.0
Zhenjie Zhang,Aoying Zhou,1.0
Aparna Oruganti,Fangzhou Sun,1.0
Aparna Oruganti,Hiba Baroud,1.0
Apu Kapadia,Fabio Rojas,1.0
Peter Lista,Apu Kapadia,1.0
Shirin Nilizadeh,Apu Kapadia,1.0
Srijita Das,Apu Kapadia,1.0
Yong-Yeol Ahn,Apu Kapadia,1.0
Emilio Ferrara,Aram Galstyan,1.0
Greg Ver Steeg,Aram Galstyan,1.0
Yoon-Sik Cho,Aram Galstyan,1.0
Erdogan Dogdu,Aras Onal,1.0
Omer Berat Sezer,Aras Onal,1.0
Lin-Ching Chang,Arash Massoudieh,1.0
Xiaomeng Liang,Arash Massoudieh,1.0
Arash Termehchy,Yizhou Sun,1.0
Yodsawalai Chodpathumwan,Arash Termehchy,1.0
Aravind Mohan,Mahdi Ebrahimi,1.0
Aravind Mohan,Shiyong Lu,1.0
Archana Ganapathi,Yanpei Chen,1.0
Arezoo Shirazi,Bistra Dilkina,1.0
Caleb Robinson,Arezoo Shirazi,1.0
Arezoo Shirazi,Mengmeng Liu,1.0
Arghya Kusum Das,Kisung Lee,1.0
Arghya Kusum Das,Richard Platania,1.0
Sayan Goswami,Arghya Kusum Das,1.0
Arghya Kusum Das,Seung-Jong Park,1.0
Fuad Rahman,Ari Mitra,1.0
Marvin J. Slepian,Ari Mitra,1.0
Ariel Bar,Bracha Shapira,1.0
Ariel Bar,Lior Rokach,1.0
Ariel Bar,Moshe Unger,1.0
Christian Neuenstadt,Arild Waaler,1.0
Christoforos Svingos,Arild Waaler,1.0
Diego Calvanese,Arild Waaler,1.0
Dimitris Bilidas,Arild Waaler,1.0
Dmitriy Zheleznyakov,Arild Waaler,1.0
Ernesto Jiménez-Ruiz,Arild Waaler,1.0
Evgeny Kharlamov,Arild Waaler,1.0
Guohui Xiao 0001,Arild Waaler,1.0
Ian Horrocks,Arild Waaler,1.0
Konstantina Bereta,Arild Waaler,1.0
Martin Giese,Arild Waaler,1.0
Ralf Möller 0001,Arild Waaler,1.0
Sebastian Brandt 0001,Arild Waaler,1.0
Steffen Lamparter,Arild Waaler,1.0
Theofilos P. Mailis,Arild Waaler,1.0
Yannis E. Ioannidis,Arild Waaler,1.0
Yannis Kotidis,Arild Waaler,1.0
Özgür L. Özçep,Arild Waaler,1.0
Arindam Banerjee 0001,Bryan L. Matthews,1.0
Igor Melnyk,Arindam Banerjee 0001,1.0
Arindam Banerjee 0001,Nikunj C. Oza,1.0
Diana Palsetia,Arindam Paul,1.0
Arindam Paul,Dipendra Jha,1.0
Arindam Paul,Reda Al-Bahrani,1.0
Ruoqian Liu,Arindam Paul,1.0
Arindam Paul,Wei-keng Liao,1.0
Gianmarco De Francisci Morales,Arinto Murdopo,1.0
Nicolas Kourtellis,Arinto Murdopo,1.0
Aris Anagnostopoulos,Fabio Petroni,1.0
Aris Anagnostopoulos,Mara Sorella,1.0
Aristides Gionis,B. Aditya Prakash,1.0
Darshan M. Shankaralingappa,Aristides Gionis,1.0
Eric Malmi,Aristides Gionis,1.0
Gianmarco De Francisci Morales,Aristides Gionis,1.0
Hannu Toivonen,Aristides Gionis,1.0
Aristides Gionis,Jilles Vreeken,1.0
Polina Rozenshtein,Aristides Gionis,1.0
Pyry Takala,Aristides Gionis,1.0
Tapani Raiko,Aristides Gionis,1.0
Aritra Ghosh 0001,Dinesh Gaurav,1.0
Aritra Ghosh 0001,Rahul Agrawal,1.0
Santosh K. C.,Arjun Mukherjee,1.0
Gareth Tyson,Arjuna Sathiaseelan,1.0
Pierre François,Arjuna Sathiaseelan,1.0
Rodérick Fanou,Arjuna Sathiaseelan,1.0
Arlei Silva,Prithwish Basu,1.0
Arlei Silva,Xuan-Hong Dang,1.0
Armineh Nourbakhsh,Arun Vachher,1.0
Armineh Nourbakhsh,John Duprey,1.0
Armineh Nourbakhsh,Kajsa Anderson,1.0
Armineh Nourbakhsh,Mark Vedder,1.0
Armineh Nourbakhsh,Merine Thomas,1.0
Mohammad Mahdi Ghassemi,Armineh Nourbakhsh,1.0
Quanzhi Li,Armineh Nourbakhsh,5.0
Armineh Nourbakhsh,Ramdev Wudali,1.0
Armineh Nourbakhsh,Robert Martin,1.0
Armineh Nourbakhsh,Rui Fang,5.0
Armineh Nourbakhsh,Russ Kociuba,1.0
Sameena Shah,Armineh Nourbakhsh,5.0
Armineh Nourbakhsh,Steven Pomerville,1.0
Armineh Nourbakhsh,William Keenan,1.0
Armineh Nourbakhsh,Xiaomo Liu,5.0
Arnab Bhadury,Jianfei Chen 0001,1.0
Arnab Bhadury,Jun Zhu 0001,1.0
Arnab Bhadury,Shixia Liu,1.0
Jilles Vreeken,Arno Siebes,1.0
Roel Bertens,Arno Siebes,1.0
Arnold P. Boedihardjo,Chang-Tien Lu,1.0
Weisheng Zhong,Arnold P. Boedihardjo,1.0
Xuchao Zhang,Arnold P. Boedihardjo,1.0
Zhiqian Chen,Arnold P. Boedihardjo,1.0
Arnon Lazerson,Assaf Schuster,1.0
Arnon Lazerson,Daniel Keren,1.0
Mike D'Arcy,Arthur W. Toga,1.0
Benjamin D. Heavner,Arthur W. Toga,1.0
Carl Kesselman,Arthur W. Toga,1.0
Carole A. Goble,Arthur W. Toga,1.0
Eric W. Deutsch,Arthur W. Toga,1.0
Ian T. Foster,Arthur W. Toga,1.0
Ivo D. Dinov,Arthur W. Toga,1.0
Kristi Clark,Arthur W. Toga,1.0
Kyle Chard,Arthur W. Toga,1.0
Nathan D. Price 0001,Arthur W. Toga,1.0
Ravi K. Madduri,Arthur W. Toga,1.0
Stian Soiland-Reyes,Arthur W. Toga,1.0
Miriam Marciel,Arturo Azcorra,1.0
Mohamed Ahmed,Arturo Azcorra,1.0
Roberto Gonzalez,Arturo Azcorra,1.0
Rubén Cuevas,Arturo Azcorra,1.0
Stefano Traverso,Arturo Azcorra,1.0
Arun Kejariwal,David S. Matteson,1.0
