Author 1,Author 2,Weights
Vera Maljkovic,Belle Tseng,1.0
Ben Goodrich,Mohammad Saleh,1.0
Ben Goodrich,Peter J. Liu,1.0
Ben Goodrich,Vinay Rao,1.0
Ben He,Bo Chen,1.0
Ben He,Hao Kong,1.0
Hao Nie,Ben He,1.0
Ben He,Le Sun 0001,1.0
Ben He,Suhui Wu,1.0
Ben He,Wei Zhang,1.0
Xianpei Han,Ben He,1.0
Ben Hutchinson,Emre Kiciman,1.0
Ben Hutchinson,Krishnaram Kenthapadi,1.0
Ben Hutchinson,Margaret Mitchell,1.0
Sarah Bird,Ben Hutchinson,1.0
Benedetto Buratti,Eli Upfal,1.0
Benedicte Fontez,Florent Masseglia,1.0
Khadidja Meguelati,Benedicte Fontez,1.0
Benedicte Fontez,Nadine Hilgert,1.0
Benedikt T. Boenninghoff,Dorothea Kolossa,1.0
Benedikt T. Boenninghoff,Robert M. Nickel,1.0
Benedikt T. Boenninghoff,Steffen Hessler,1.0
Benjamin D. Horne,John O'Donovan,1.0
Benjamin D. Horne,Dorit Nevo,1.0
Benjamin D. Horne,Jeppe Nørregaard,2.0
Benjamin D. Horne,Jin-Hee Cho,1.0
Benjamin D. Horne,Sibel Adali,3.0
Benjamin Fish,Carlos Scheidegger,1.0
Benjamin Fish,Sorelle A. Friedler,1.0
Benjamin Fish,Suresh Venkatasubramanian,1.0
Benjamin Fish,danah boyd,1.0
Benjamin Guinard,Diba Esbati,1.0
Benjamin Guinard,Richard Chalk,1.0
Thanasis Schoinas,Benjamin Guinard,1.0
Benjamin I. P. Rubinstein,Trevor Cohn,1.0
Yuan Li 0012,Benjamin I. P. Rubinstein,1.0
Marian-Andrei Rizoiu,Benjamin Johnston,1.0
Benjamin Johnston,Mary-Anne Williams,1.0
Nik Dawson,Benjamin Johnston,1.0
Benjamin K. Dichter,Donghe Kang,1.0
Benjamin K. Dichter,Edward F. Chang,1.0
Benjamin K. Dichter,Kristofer E. Bouchard,1.0
Benjamin K. Dichter,Loren M. Frank,1.0
Oliver Rübel,Benjamin K. Dichter,1.0
Benjamin K. Dichter,Ryan Ly,1.0
Mohammad Ghasemisharif,Benjamin Livshits,1.0
Peter Snyder,Benjamin Livshits,1.0
Benjamin N. Lee,Gagan Bansal,1.0
Benjamin N. Lee,Jackie Tsay,1.0
Benjamin N. Lee,Justin Lu,1.0
Mia Xu Chen,Benjamin N. Lee,1.0
Benjamin N. Lee,Shuyuan Zhang,1.0
Benjamin N. Lee,Timothy Sohn,1.0
Benjamin N. Lee,Yinan Wang,1.0
Benjamin N. Lee,Yonghui Wu,1.0
Benjamin N. Lee,Yuan Cao 0007,1.0
Benjamin N. Lee,Zhifeng Chen,1.0
Benjamin Ricaud,Kirell Benzi,1.0
Benjamin Ricaud,Pierre Vandergheynst,1.0
Volodymyr Miz,Benjamin Ricaud,1.0
Benjamin Snyder,Houssam Nassif,1.0
Michael Vogelsong,Benjamin Snyder,1.0
Thai T. Pham,Benjamin Snyder,1.0
Benjamin Sugar,Bruno D. Abrahao,1.0
Benjamin Sugar,Emre Kiciman,1.0
Benjamin Sugar,John Torous,1.0
Koustuv Saha,Benjamin Sugar,1.0
Benjamin Sugar,Munmun De Choudhury,1.0
Betty van Aken,Benjamin Winter,1.0
Benjamin Winter,Felix A. Gers,1.0
Conghui He,Benli Li,1.0
Benli Li,Donghai Yu,1.0
Shijie Sun,Benli Li,1.0
Benli Li,Xiaogang Tu,1.0
Eddie Duffy,Bennie Vorster,1.0
Ken Kennedy,Bennie Vorster,1.0
Sandeep Jeereddy,Bennie Vorster,1.0
Guy Elad,Benny Kimelfeld,1.0
Ido Guy,Benny Kimelfeld,1.0
Benny Kimelfeld,Kira Radinsky,1.0
Slava Novgorodov,Benny Kimelfeld,1.0
Benyou Wang,Dawei Song 0001,1.0
Benyou Wang,Massimo Melucci,1.0
Benyou Wang,Qiuchi Li,1.0
Berkay Aydin,Dustin J. Kempton,2.0
Berkay Aydin,Manolis K. Georgoulis,3.0
Maxwell Hostetter,Berkay Aydin,2.0
Berkay Aydin,Rafal A. Angryk,3.0
Berkay Aydin,Sushant S. Mahajan,1.0
Xumin Cai,Berkay Aydin,1.0
Bernard De Baets,Carl Lachat,1.0
Chen Yang 0022,Bernard De Baets,1.0
Jisun An,Bernard J. Jansen,1.0
Kholoud Khalil Aldous,Bernard J. Jansen,1.0
Hubert Naacke,Bernd Amann,1.0
Li Ke,Bernd Amann,1.0
Bernd Amann,Olivier Curé,1.0
Christoph Trattner,Bernd Ludwig,1.0
Bernd Ludwig,David Elsweiler,1.0
Qing Zhang,Bernd Ludwig,1.0
Bernhard Brodowsky,Marc Najork,1.0
Bernhard Brodowsky,Mike Bendersky,1.0
Bernhard Brodowsky,Przemek Gajda,1.0
Bernhard Brodowsky,Robin Dua,1.0
Bernhard Brodowsky,Sergey Novikov,1.0
Shuguang Han,Bernhard Brodowsky,1.0
Bernhard Kratzwald,Stefan Feuerriegel,1.0
Jean-Christophe Lachance,Bernhard O. Palsson,1.0
Bernhard O. Palsson,José Bento 0001,1.0
Laurence Yang,Bernhard O. Palsson,1.0
Michael A. Saunders,Bernhard O. Palsson,1.0
Heitor Murilo Gomes,Bernhard Pfahringer,1.0
Rodrigo Fernandes de Mello,Bernhard Pfahringer,1.0
Jack LaViolette,Bernie Hogan,1.0
Besnik Fetahu,Dario Taraborelli,1.0
Besnik Fetahu,Eirini Ntoutsi,1.0
Besnik Fetahu,Jonathan T. Morgan,1.0
Besnik Fetahu,Maria Koutraki,1.0
Miriam Redi,Besnik Fetahu,1.0
Vasileios Iosifidis,Besnik Fetahu,1.0
Betty van Aken,Felix A. Gers,1.0
Bevan Koopman,Gianluca Demartini,1.0
Guido Zuccon,Bevan Koopman,2.0
Harrisen Scells,Bevan Koopman,1.0
Jimmy,Bevan Koopman,1.0
Beyza Bagiröz,Metehan Güzel,1.0
Beyza Bagiröz,Suat Özdemir,1.0
Beyza Bagiröz,Uraz Yavanoglu,1.0
Bhanu Pratap Singh Rawat,Fei Li,1.0
Bhanu Pratap Singh Rawat,Hong Yu 0001,1.0
Bhanukiran Vinzamuri,Dhaval Patel,1.0
Elham Khabiri,Bhanukiran Vinzamuri,1.0
Bhanukiran Vinzamuri,Pietro Mazzoleni,1.0
Wesley M. Gifford,Bhanukiran Vinzamuri,1.0
Bhargav Kanagal,D. Sivakumar 0001,1.0
Qifan Wang,Bhargav Kanagal,1.0
Bhargav Kanagal,Vijay Garg,1.0
Bianca Rhodes,Bhargav Suryadevara,1.0
Eli Fajardo,Bhargav Suryadevara,1.0
Nicholas Becker,Bhargav Suryadevara,1.0
Prem Gali,Bhargav Suryadevara,1.0
Gbadebo Ayoade,Bhavani M. Thuraisingham,1.0
Hemeng Tao,Bhavani M. Thuraisingham,1.0
Latifur Khan,Bhavani M. Thuraisingham,2.0
Swarup Chandra,Bhavani M. Thuraisingham,1.0
Yang Gao 0027,Bhavani M. Thuraisingham,2.0
Yi-Fan Li,Bhavani M. Thuraisingham,1.0
Yifan Li,Bhavani M. Thuraisingham,1.0
Saket Upadhyay,Bhawna Yadav,1.0
Shishir K. Shandilya,Bhawna Yadav,1.0
Vinti Agarwal,Bhawna Yadav,1.0
Bi-Cun Xu,Kai Ming Ting,1.0
Bi-Cun Xu,Zhi-Hua Zhou,1.0
Bian Yang,Einar Arthur Snekkenes,1.0
Prosper Kandabongee Yeng,Bian Yang,1.0
Eli Fajardo,Bianca Rhodes,1.0
Nicholas Becker,Bianca Rhodes,1.0
Prem Gali,Bianca Rhodes,1.0
Bibek Paudel,Dragi Kocev,1.0
Gorjan Popovski,Bibek Paudel,1.0
Bibek Paudel,Hai Zhu,1.0
Bibek Paudel,Huajun Chen,1.0
Bibek Paudel,Jiaoyan Chen,1.0
Bibek Paudel,Liang Wang,1.0
Bibek Paudel,Tome Eftimov,2.0
Bibek Paudel,Wei Zhang 0127,1.0
Wen Zhang 0015,Bibek Paudel,1.0
Bihan Sen,Debasis Ganguly,1.0
Dwaipayan Roy,Bihan Sen,1.0
Mandar Mitra,Bihan Sen,1.0
Sourav Saha 0003,Bihan Sen,1.0
Bijaya Adhikari,Naren Ramakrishnan,1.0
Bijaya Adhikari,Xinfeng Xu,1.0
Chenkai Sun,Bill Howe,1.0
H. V. Jagadish,Bill Howe,1.0
Jevin D. West,Bill Howe,1.0
Bill Howe,Julia Stoyanovich,1.0
Luke Rodriguez,Bill Howe,1.0
Sean T. Yang,Bill Howe,1.0
Bill Kay,Catherine D. Schuman,1.0
Bill Kay,Derek C. Rose,1.0
J. Travis Johnston,Bill Kay,1.0
Maryam Parsa,Bill Kay,1.0
Pravallika Devineni,Bill Kay,1.0
Bill Kay,Robert M. Patton,1.0
Steven R. Young,Bill Kay,1.0
Bill Kay,Thomas E. Potok,1.0
Binqiang Zhao,Bin Cui 0001,1.0
Lifeng Hua,Bin Cui 0001,1.0
Long Guo,Bin Cui 0001,1.0
Rongfei Jia,Bin Cui 0001,1.0
Xiaobo Wang,Bin Cui 0001,1.0
Bin Gu,Haiyan Chen,1.0
Bin Gu,Heng Huang,1.0
Bin Gu,Jian Pei,1.0
Bin Gu,Kunpeng Ning,1.0
Shuyang Yu,Bin Gu,1.0
Min Zhang 0006,Bin Hao,1.0
Bin Hao,Shaoping Ma,1.0
Shaoyun Shi,Bin Hao,1.0
Xinxing Yu,Bin Hao,1.0
Bin Hao,Yiqun Liu 0001,1.0
Yongfeng Zhang,Bin Hao,1.0
Dingqi Yang,Bin Li,1.0
Paolo Rosso,Bin Li,1.0
Bin Li,Philippe Cudré-Mauroux,1.0
Bin Liu,Huifeng Guo,1.0
Bin Liu,Jinkai Yu,1.0
Bin Liu,Ruiming Tang,1.0
Bin Liu,Yingzhi Chen,1.0
Bin Liu,Yuzhou Zhang,1.0
Fanjin Zhang,Bin Shao,1.0
Jie Tang 0001,Bin Shao,1.0
Jie Zhang,Bin Shao,1.0
Bin Shao,Kuansan Wang,1.0
Peiran Yao,Bin Shao,1.0
Bin Shao,Rui Li,1.0
Xiao Liu,Bin Shao,1.0
Xiaotao Gu,Bin Shao,1.0
Yan Wang,Bin Shao,1.0
Yuxiao Dong,Bin Shao,1.0
Bin Wang 0045,Guangquan Zhang 0001,1.0
Bin Wang 0045,Huaishao Luo,1.0
Bin Wang 0045,Jie Lu 0001,1.0
Bin Wang 0045,Tianrui Li,1.0
Bin Wang 0045,Yu Zheng 0004,1.0
Bin Wang 0045,Zheng Yan 0001,1.0
Christian S. Jensen,Bin Yao 0002,1.0
Bin Yao 0002,Kai Zheng 0001,1.0
Bin Yao 0002,Ling Shao 0001,1.0
Lisi Chen,Bin Yao 0002,1.0
Liwei Deng,Bin Yao 0002,1.0
Shuo Shang,Bin Yao 0002,1.0
Bin Yao 0002,Vincent W. Zheng,1.0
Yan Zhao 0008,Bin Yao 0002,1.0
Yue Cui,Bin Yao 0002,1.0
Bin Yao 0002,Zhiwei Zhang,1.0
Bin Yu,Cricket Liu,1.0
Bin Yu,Giovanna Graciani,1.0
Bin Yu,Juhua Hu,1.0
Junlan Lu,Bin Yu,1.0
Magdalini Eirinaki,Bin Yu,1.0
Nikhil Takappa Saunshi,Bin Yu,1.0
Bin Zou 0006,Ingemar J. Cox,1.0
Bin Zou 0006,Vasileios Lampos,1.0
Binbin Hu,Chuan Shi,1.0
Binbin Hu,Yuan Fang 0001,1.0
Bing Bai,Hans Peter Graf,1.0
Kai Li 0012,Bing Bai,1.0
Martin Renqiang Min,Bing Bai,1.0
Bing Bai,Yun Fu 0001,1.0
Hu Xu,Bing Liu 0001,1.0
Bing Liu 0001,Lei Shu 0004,1.0
Bing Liu 0001,Philip S. Yu,1.0
Bing Ma,Haifeng Sun,1.0
Bing Ma,Jingyu Wang 0001,1.0
Bing Ma,Qi Qi 0001,1.0
Bing Qin 0001,Meng Jiang 0001,1.0
Bing Qin 0001,Nitesh V. Chawla,1.0
Tianwen Jiang,Bing Qin 0001,1.0
Bing Qin 0001,Ting Liu 0001,1.0
Tong Zhao 0003,Bing Qin 0001,1.0
Choon Hui Teo,Bing Yin,1.0
Hao Gu,Bing Yin,1.0
Priyanka Nigam,Bing Yin,1.0
Vihan Lakshman,Bing Yin,1.0
Vijai Mohan,Bing Yin,1.0
Weitian Allen Ding,Bing Yin,1.0
Yiwei Song,Bing Yin,1.0
Bing Zhou 0002,Narasimha Karpoor,1.0
Shinelle Hutchinson,Bing Zhou 0002,1.0
Bing Zhou 0002,Umit Karabiyik,1.0
Bingkun Wei,Fanhua Shang,1.0
Bingkun Wei,Hongying Liu,1.0
Xiangyang Liu,Bingkun Wei,1.0
Dingqi Yang,Bingqing Qu,1.0
Bingqing Qu,Jie Yang,1.0
Bingqing Qu,Philippe Cudré-Mauroux,1.0
Bingsheng He,Eric Lo 0001,1.0
Bingsheng He,Shengliang Lu,1.0
Bingsheng He,Wei Wang,1.0
Bingsheng He,Xinyu Chen,1.0
Xuntao Cheng,Bingsheng He,1.0
Binh Vu,Craig A. Knoblock,1.0
Binh Vu,Jay Pujara,1.0
Binny Mathew,Hardik Tharad,1.0
Binny Mathew,Pawan Goyal,1.0
Binny Mathew,Prajwal Singhania,1.0
Binny Mathew,Punyajoy Saha,1.0
Binny Mathew,Subham Rajgaria,1.0
Binny Mathew,Suman Kalyan Maity,1.0
Chao Li,Binqiang Zhao,1.0
Cheng Guo,Binqiang Zhao,1.0
Fei Sun 0001,Binqiang Zhao,1.0
Huan Zhao,Binqiang Zhao,1.0
Jiaming Xu,Binqiang Zhao,1.0
Lifeng Hua,Binqiang Zhao,1.0
Long Guo,Binqiang Zhao,1.0
Pipei Huang,Binqiang Zhao,1.0
Rongfei Jia,Binqiang Zhao,1.0
Wen Chen,Binqiang Zhao,1.0
Binqiang Zhao,Xiaobo Wang,1.0
Xin Guo,Binqiang Zhao,1.0
Jieyun Huang,Binxing Fang,1.0
Xi Zhang 0008,Binxing Fang,1.0
Bishwas Praveen,Vineetha Menon,1.0
Bryan Wilder,Bistra Dilkina,1.0
Jackson A. Killian,Bistra Dilkina,1.0
Bistra Dilkina,Milind Tambe,1.0
Vinod Choudhary,Bistra Dilkina,1.0
Niloy Ganguly,Bivas Mitra,1.0
Ravi Sundaram,Bivas Mitra,1.0
Soumajit Pramanik,Bivas Mitra,1.0
Surya Teja Gora,Bivas Mitra,1.0
Bixiong Xu,Chao Yi,1.0
Bixiong Xu,Congrui Huang,1.0
Hansheng Ren,Bixiong Xu,1.0
Bixiong Xu,Jie Tong,1.0
Bixiong Xu,Mao Yang,1.0
Bixiong Xu,Qi Zhang,1.0
Bixiong Xu,Tony Xing,1.0
Bixiong Xu,Xiaoyu Kou,1.0
Bixiong Xu,Yujing Wang,1.0
Chuan Shi,Biyu Ma,1.0
Junxiong Zhu,Biyu Ma,1.0
Linmei Hu,Biyu Ma,1.0
Shaohua Fan,Biyu Ma,1.0
Xiaotian Han,Biyu Ma,1.0
Biyu Ma,Yongliang Li,1.0
Johan Fernquist,Björn Pelzer,1.0
Lisa Kaati,Björn Pelzer,1.0
Nazar Akrami,Björn Pelzer,1.0
Tim Isbister,Björn Pelzer,1.0
Georgios Rizos,Björn W. Schuller,1.0
Konstantin Hemker,Björn W. Schuller,1.0
Bo An 0001,Jiaming Huang,1.0
Bo An 0001,Long Zhang,1.0
Bo An 0001,Mengchen Zhao,1.0
Bo An 0001,Pengrui Hui,1.0
Qingyu Guo,Bo An 0001,1.0
Zhao Li,Bo An 0001,1.0
Bo Chen,Hao Kong,1.0
Hao Nie,Bo Chen,1.0
Le Sun 0001,Bo Chen,1.0
Bo Chen,Suhui Wu,1.0
Bo Chen,Wei Zhang,1.0
Xianpei Han,Bo Chen,1.0
Bo Dong,Fa Zhang,1.0
Hongchao Yu,Bo Dong,1.0
Huan He,Bo Dong,5.0
Bo Dong,Jianfei Ruan,2.0
Bo Dong,Jinghui Guo,1.0
Bo Dong,Kuanzheng Yang,1.0
Bo Dong,Latifur Khan,3.0
Bo Dong,Md Shihabul Islam,1.0
Qinghua Zheng,Bo Dong,5.0
Bo Dong,Rong Wu,1.0
Rongzhe Wei,Bo Dong,3.0
Bo Dong,Xulyu Zhu,1.0
Yang Gao 0027,Bo Dong,2.0
Yi-Fan Li,Bo Dong,1.0
Bo Dong,Yigong Wang,1.0
Yingchao Wu,Bo Dong,1.0
Bo Dong,Yu Lin,2.0
Yuda Gao,Bo Dong,1.0
Zhuoyi Wang,Bo Dong,2.0
Donghua Liu,Bo Du 0001,1.0
Bo Du 0001,Gang Chun,1.0
Haifeng Xia,Bo Du 0001,1.0
Ivor W. Tsang,Bo Du 0001,1.0
Jia Wu 0001,Bo Du 0001,1.0
Jing Li 0055,Bo Du 0001,1.0
Bo Du 0001,Jun Chang,1.0
Lan Du,Bo Du 0001,1.0
Bo Du 0001,Lefei Zhang,1.0
Man Wu,Bo Du 0001,1.0
Pinghua Xu,Bo Du 0001,1.0
Bo Du 0001,Rong Gao,1.0
Shirui Pan,Bo Du 0001,1.0
Bo Du 0001,Shuai Chen,1.0
Wenbin Hu,Bo Du 0001,1.0
Xingquan Zhu,Bo Du 0001,1.0
Zengmao Wang,Bo Du 0001,1.0
Cong Dong,Bo Jiang,1.0
Bo Jiang,Dongxu Han,1.0
Yufan Chen,Bo Jiang,1.0
YunJian Zhang,Bo Jiang,1.0
Bo Liu,Daniel Thomas,1.0
Bo Liu,Emma Pierson,1.0
Bo Liu,Jure Leskovec,1.0
Bo Liu,Laura Symul,1.0
Bo Liu,Shuyang Shi,1.0
Bo Liu,Yongshang Wu,1.0
Bo Long,Deepak Agarwal,1.0
Huiji Gao,Bo Long,1.0
Jun Shi,Bo Long,1.0
Bo Long,Liang Zhang 0021,1.0
Weiwei Guo,Bo Long,1.0
Bo Song,Congfu Xu,2.0
Weifeng Zhang,Bo Song,2.0
Yi Cao,Bo Song,2.0
Bo Wang,Bo Zheng,1.0
Bo Wang,Cen Chen,1.0
Bo Wang,Deng Cai 0001,2.0
Bo Wang,Forrest Sheng Bao,1.0
Bo Wang,Jingren Zhou,2.0
Bo Wang,Jun Huang 0007,2.0
Minghui Qiu,Bo Wang,2.0
Bo Wang,Xiaoyi Zeng,2.0
Bo Wang,Xisen Wang,1.0
Bo Wang,Yaliang Li,1.0
Bo Wang,Yu Gong,1.0
Chao Wang,Bo Yang 0043,1.0
Bo Yang 0043,Jianwu Wang,1.0
Jing Li,Bo Yang 0043,1.0
Wanghu Chen,Bo Yang 0043,1.0
Bo Yang 0043,Yang Liu,1.0
Manliang Cao,Bo Yao,1.0
Xiangdong Zhou,Bo Yao,1.0
Yiming Xu,Bo Yao,1.0
Yue Pang,Bo Yao,1.0
Fuchun Sun 0001,Bo Zhang,1.0
Liang Zhang,Bo Zhang,1.0
Quanyu Dai,Bo Zhang,1.0
Bo Zhang,Weipeng Yan,1.0
Bo Zhang,Yang He,1.0
Yikai Wang,Bo Zhang,1.0
Bo Zhang,Yongjun Bao,1.0
Bo Zheng,Deng Cai 0001,1.0
Haihong Tang,Bo Zheng,1.0
Bo Zheng,Jingren Zhou,1.0
Jun Feng,Bo Zheng,1.0
Jun Huang 0007,Bo Zheng,1.0
Minghui Qiu,Bo Zheng,1.0
Minlie Huang,Bo Zheng,1.0
Ryuichi Takanobu,Bo Zheng,1.0
Tao Zhuang,Bo Zheng,1.0
Xiaoyi Zeng,Bo Zheng,1.0
Xisen Wang,Bo Zheng,1.0
Yaliang Li,Bo Zheng,1.0
Yu Gong,Bo Zheng,1.0
Bo-Wen Yuan,Chih-Jen Lin,1.0
Bo-Wen Yuan,Chih-Yao Chang,1.0
Bo-Wen Yuan,Hong Zhu,1.0
Bo-Wen Yuan,Jui-Yang Hsia,1.0
Bo-Wen Yuan,Meng-Yuan Yang,1.0
Bo-Wen Yuan,Zhenhua Dong,1.0
Bob Vanderheyden,Mohan Rachumallu,1.0
Bob Vanderheyden,Ying Xie,1.0
Bogdan Cautis,Nikolaos Tziortziotis,1.0
Bogdan Cautis,Silviu Maniu,1.0
Boge Liu,Jingren Zhou,1.0
Boge Liu,Long Yuan,1.0
Boge Liu,Lu Qin,1.0
Boge Liu,Wenjie Zhang 0001,1.0
Boge Liu,Xuemin Lin 0001,1.0
Georgios Theodoropoulos 0001,Boguslaw Obara,2.0
Ibad Kureshi,Boguslaw Obara,2.0
John Brennan,Boguslaw Obara,1.0
Pedro Cárdenas,Boguslaw Obara,1.0
Philip T. G. Jackson,Boguslaw Obara,1.0
Stephen Bonner,Boguslaw Obara,1.0
Guanglin Cong,Bolong Zheng,1.0
Bolong Zheng,GuoHui Li 0001,1.0
Han Su,Bolong Zheng,2.0
Bolong Zheng,Kai Zheng 0001,1.0
Ming Dong 0004,Bolong Zheng,1.0
Bolong Zheng,Nguyen Quoc Viet Hung,1.0
Wei Chen,Bolong Zheng,1.0
Bonghee Hong,Chumsoo Kim,1.0
Jiwan Lee,Bonghee Hong,1.0
Bonghee Hong,Woo-Chan Kim,1.0
Hyunsik Jeon,Bonhun Koo,1.0
Bonhun Koo,U Kang,1.0
Souhaib Ben Taieb,Bonsoo Koo,1.0
Hao Zou,Boqi Chen,1.0
Kun Kuang,Boqi Chen,1.0
Boqi Chen,Peixuan Chen,1.0
Boqi Chen,Peng Cui 0001,1.0
Boqing Gong,Haiyong Xie 0001,1.0
Boqing Gong,Huaxiu Yao,1.0
Xianfeng Tang,Boqing Gong,1.0
Boqing Gong,Xiaoyu Wang,1.0
Boqing Gong,Yandong Li,1.0
Boqing Gong,Yanwei Yu,1.0
Boris Galitsky,Dmitry I. Ilvovsky,1.0
Boris Motik,Ian Horrocks,1.0
Jacopo Urbani,Boris Motik,1.0
Pan Hu,Boris Motik,1.0
Bowen Dong,Charu C. Aggarwal,1.0
Jiawei Zhang 0001,Bowen Dong,1.0
Bowen Dong,Philip S. Yu,2.0
Bowen Du,Changhao Chen,1.0
Chris Xiaoxuan Lu,Bowen Du,1.0
Bowen Du,Fuzhen Zhuang,1.0
Bowen Du,Hongkai Wen 0001,1.0
Bowen Du,Hui Xiong 0001,2.0
Jiejie Zhao,Bowen Du,1.0
Bowen Du,John A. Stankovic,1.0
Junchen Ye,Bowen Du,1.0
Leilei Sun,Bowen Du,2.0
Bowen Du,Niki Trigoni,1.0
Bowen Du,Weifeng Lv,1.0
Bowen Du,Xinran Tong,1.0
Xuan Kan,Bowen Du,1.0
Bowen Du,Yanjie Fu,1.0
Chaochao Chen 0001,Bowen Song,1.0
Bowen Song,Jun Zhou 0011,1.0
Bowen Song,Kenny Q. Zhu,1.0
Bowen Song,Li Wang 0056,1.0
Wenjing Fang,Bowen Song,1.0
Bowen Zhang 0007,Fengkun Wang,1.0
Lei Li,Bowen Zhang 0007,1.0
Bowen Zhang 0007,Li Xu,1.0
Bowen Zhang 0007,Meng Wang,1.0
Bowen Zhang 0007,Wei-Ying Ma,1.0
Bowen Zhang 0007,Yuning Jiang,1.0
Zhichen Zhao,Bowen Zhang 0007,1.0
Boxin Du,Hanghang Tong,2.0
Boxin Du,Jiejun Xu,1.0
Lihui Liu,Boxin Du,1.0
Boxuan Zhang,Guang Qiu,1.0
Boxuan Zhang,Hongmin Liu 0001,1.0
Boxuan Zhang,Jiming Chen,1.0
Boxuan Zhang,Wanxian Guan,1.0
Boxuan Zhang,Wei Ning,1.0
Wei Zhao 0019,Boxuan Zhang,1.0
Boxuan Zhang,Ziyu Guan,1.0
Boyang Li,Guoren Wang,1.0
Boyang Li,Lei Chen 0002,1.0
Boyang Li,Ye Yuan 0001,1.0
Boyang Li,Yurong Cheng,1.0
Boyi Hou,Jiquan Shen,1.0
Boyi Hou,Ping Zhong,1.0
Boyi Hou,Qun Chen 0001,1.0
Boyi Hou,Xin Liu,1.0
Boyi Hou,Yanyan Wang,1.0
Boyi Hou,Zhanhuai Li,1.0
Boyi Hou,Zhaoqiang Chen,1.0
Bracha Shapira,Gilad Katz,1.0
Lior Rokach,Bracha Shapira,1.0
Noy Cohen-Shapira,Bracha Shapira,1.0
Bracha Shapira,Roman Vainshtein,1.0
Braden Hancock,Cong Yu 0001,1.0
Braden Hancock,Hongrae Lee,1.0
Bradley C. Turnbull,Brendan M. Collins,1.0
Huizhong Duan,Bradley C. Turnbull,1.0
Malay Haldar,Bradley C. Turnbull,1.0
Mustafa Abdool,Bradley C. Turnbull,1.0
Nick Barrow-Williams,Bradley C. Turnbull,1.0
Prashant Ramanathan,Bradley C. Turnbull,1.0
Qing Zhang,Bradley C. Turnbull,1.0
Shulin Yang,Bradley C. Turnbull,1.0
Tao Xu,Bradley C. Turnbull,1.0
Bradley C. Turnbull,Thomas Legrand,1.0
Bram van den Akker,Ilya Markov,1.0
Bram van den Akker,Maarten de Rijke,1.0
Brandt Westing,Brandon Newendorp,1.0
Brandon Newendorp,Carlos Guestrin,1.0
Heri Nieto,Brandon Newendorp,1.0
Brandon Newendorp,Kevin Lynch,1.0
Krishna Sridhar,Brandon Newendorp,1.0
Brandon Newendorp,Mike Bastian,1.0
Minwoo Jeong,Brandon Newendorp,1.0
Roman Holenstein,Brandon Newendorp,1.0
Brandon Newendorp,Sethu Raman,1.0
Shawn Scully,Brandon Newendorp,1.0
Shiwen Zhao,Brandon Newendorp,1.0
Brandon Newendorp,Tim Paek,1.0
Keke Chen,Brandon S. Minnery,1.0
Shreyansh P. Bhatt,Brandon S. Minnery,1.0
Valerie L. Shalin,Brandon S. Minnery,1.0
Brandt Westing,Carlos Guestrin,1.0
Brandt Westing,Heri Nieto,1.0
Brandt Westing,Kevin Lynch,1.0
Brandt Westing,Krishna Sridhar,1.0
Brandt Westing,Mike Bastian,1.0
Brandt Westing,Minwoo Jeong,1.0
Brandt Westing,Roman Holenstein,1.0
Brandt Westing,Sethu Raman,1.0
Brandt Westing,Shawn Scully,1.0
Shiwen Zhao,Brandt Westing,1.0
Brandt Westing,Tim Paek,1.0
Carolyn Owens,Brenda Blunt,1.0
Brenda Blunt,Christine Grogan,1.0
Peichang Shi,Brenda Blunt,1.0
Brendan Dwyer,Daniel Jalova,1.0
Brendan Dwyer,Fei Hu 0003,1.0
Brendan Dwyer,Frederick R. Reiss,1.0
Brendan Dwyer,Gabriela de Queiroz,1.0
Brendan Dwyer,Hong Xu 0003,1.0
Brendan Dwyer,Karthik Muthuraman,1.0
Brendan Dwyer,Nick Pentreath,1.0
Brendan Dwyer,Patrick Titzler,1.0
Brendan Dwyer,Saishruthi Swaminathan,1.0
Brendan Dwyer,Simon Plovyt,1.0
Brendan Dwyer,Vijay Bommireddipalli,1.0
Brendan Dwyer,Xin Wu,1.0
Huizhong Duan,Brendan M. Collins,1.0
Malay Haldar,Brendan M. Collins,1.0
Mustafa Abdool,Brendan M. Collins,1.0
Nick Barrow-Williams,Brendan M. Collins,1.0
Prashant Ramanathan,Brendan M. Collins,1.0
Qing Zhang,Brendan M. Collins,1.0
Shulin Yang,Brendan M. Collins,1.0
Tao Xu,Brendan M. Collins,1.0
Brendan M. Collins,Thomas Legrand,1.0
Brent Frederick,Changtao Zhong,1.0
Mateusz Fedoryszak,Brent Frederick,1.0
Brent Frederick,Vijay Rajaram,1.0
Isaac L. Johnson,Brent J. Hecht,1.0
Nicholas Vincent,Brent J. Hecht,2.0
Patrick Sheehan,Brent J. Hecht,1.0
Brent J. Hecht,Shilad Sen,1.0
Brian Brost,Rishabh Mehrotra,1.0
Brian Brost,Tristan Jehan,1.0
Brian Chen,Hwee-Pink Tan,1.0
Brian Chen,Hwee-Xian Tan,1.0
Brian Chen,Iris Rawtaer,1.0
Brian D. Davison 0001,Jeff Heflin,1.0
Mohamed Trabelsi,Brian D. Davison 0001,1.0
Huyen T. Le,Brian Ekdale,1.0
Raven Maragh,Brian Ekdale,1.0
Brian Ekdale,Timothy Havens,1.0
