Author 1,Author 2,Weights
Najmeh Miramirkhani,Nick Nikiforakis,3.0
Oleksii Starov,Najmeh Miramirkhani,1.0
Najmeh Miramirkhani,Timothy Barron,1.0
Xiao Zhang,Najmeh Miramirkhani,1.0
Yuchen Zhou,Najmeh Miramirkhani,1.0
Newton Fernando,Namal Jayasuriya,1.0
P. Maurakirinathan,Namal Jayasuriya,1.0
Supun Tharaka,Namal Jayasuriya,1.0
Wee Keong Ng,Namal Jayasuriya,1.0
Vincent Siu,Namrita Baru,1.0
Scott Freitas,Nan Cao,2.0
Nan Cao,Wei Fan 0001,1.0
Yinglong Xia,Nan Cao,3.0
Nan Du,Philip S. Yu,1.0
Nan Du,Wei Fan 0001,1.0
Yaliang Li,Nan Du,1.0
Pan Lu,Nan Duan,1.0
Wei Zhang 0056,Nan Duan,1.0
Yijie Huang,Nan Sun,1.0
Zhiyong Zhang,Nan Sun,1.0
Raul Castro Fernandez,Nan Tang 0001,1.0
Nan Xu,Wenji Mao,1.0
Nandani Garg,Sayan Ranu,1.0
Shuwen Liang,Nandini Damera,1.0
Nandini Damera,Song Fu,1.0
Zhi Qiao,Nandini Damera,1.0
Qianqian Liu,Nannan Gu,1.0
Nannan Gu,Tianhao Wang 0006,1.0
Xiaoqin Zhang 0002,Nannan Gu,1.0
Nanyu Chen,Xiaolin Shi,1.0
Yuxiang Xie,Nanyu Chen,1.0
Naoki Mizusawa,Saneyasu Yamaguchi,1.0
Naoki Mizusawa,Yuya Seki,1.0
Sekitoshi Kanai,Naonori Ueda,1.0
Yasuhiro Fujiwara,Naonori Ueda,1.0
Yasutoshi Ida,Naonori Ueda,1.0
Naoto Hayashi,Osamu Abe,1.0
Shouhei Hanaoka,Naoto Hayashi,1.0
Soichiro Miki,Naoto Hayashi,1.0
Naoto Hayashi,Yoshitaka Masutani,1.0
Yukihiro Nomura,Naoto Hayashi,1.0
Narayanan Krishnamoorthy,Rahul Biswas,2.0
Sungchul Kim,Narayanan Krishnamoorthy,1.0
Nikhil Muralidhar,Naren Ramakrishnan,1.0
Sanket Lokegaonkar,Naren Ramakrishnan,1.0
Sujay Yadawadkar,Naren Ramakrishnan,1.0
Naresh Somisetty,Samik Basu 0001,1.0
Nozomi Hata,Nariaki Tateiwa,1.0
Takashi Nakayama,Nariaki Tateiwa,1.0
Takashi Wakamatsu,Nariaki Tateiwa,1.0
Nariaki Tateiwa,Yuri Nishikawa,1.0
Nate Veldt,Shahin Mohammadi,1.0
Nathalia Moraes do Nascimento,Paulo S. C. Alencar,2.0
Sarah A. Chau,Nathan Herrmann,1.0
Nathan Kuo,Palak Narang,1.0
Qianyi Hu,Nathan Kuo,1.0
Yaguang Liu,Nathan Schneider,1.0
Yifang Wei,Nathan Schneider,1.0
Nathaniel D. Hoefer,Sergio A. Salinas Monroy,1.0
Peter Gronvall,Nathaniel Huber-Fliflet,2.0
Rishi Chhatwal,Nathaniel Huber-Fliflet,1.0
Nathaniel Huber-Fliflet,Robert Keeling,2.0
Nathaniel Huber-Fliflet,Robert Neary,2.0
Nathaniel Huber-Fliflet,Shi Ye,1.0
Natraj Raman,Sameena Shah,1.0
Natraj Raman,Timothy Nugent,1.0
Natraj Raman,Zarko Panic,1.0
Nattaya Khongsoontornjaroen,Panu Srestasathiern,1.0
Nattaya Khongsoontornjaroen,Peerapon Vateekul,1.0
Nattaya Khongsoontornjaroen,Siam Lawawirojwong,1.0
Nattaya Khongsoontornjaroen,Siwapon Srisonphan,1.0
Pooja A,Naveen Nair,1.0
Naveen Nair,Rajeev Rastogi,1.0
Pedro Moreno-Sanchez,Navin Modi,1.0
Navin Modi,Raghuvir Songhela,1.0
Navin Modi,Sonia Fahmy,1.0
Poonam Goyal,Navneet Goyal,1.0
Vijay M. Giri,Navneet Goyal,1.0
Navneet Potti,Qi Zhao,1.0
Navneet Potti,Sandeep Tata,1.0
Nazanin Alipourfard,Peter G. Fennell,1.0
Sarah Khaled,Neamat El-Tazi,1.0
Neeraj Pradhan,Vinay Deolalikar,1.0
Nell J. Marshall,Qing Zeng-Treitler,1.0
Stephanie Taylor,Nell J. Marshall,1.0
YiJun Shao,Nell J. Marshall,1.0
Wenxiao Chen,Nengwen Zhao,1.0
Nengwen Zhao,Yang Feng,1.0
Nengwen Zhao,Ying Liu 0024,1.0
Nengwen Zhao,Youjian Zhao,1.0
Nengwen Zhao,Zeyan Li,1.0
Nengwen Zhao,Zhaogang Wang,1.0
Nengwen Zhao,Zhihan Li,1.0
Rong Zhou 0001,Nesreen K. Ahmed,1.0
Ryan A. Rossi,Nesreen K. Ahmed,2.0
Nesreen K. Ahmed,Sungchul Kim,1.0
Newton Fernando,P. Maurakirinathan,1.0
Newton Fernando,Supun Tharaka,1.0
Wee Keong Ng,Newton Fernando,1.0
Tommy Dang,Ngan V. T. Nguyen,2.0
Ngan V. T. Nguyen,Vinh T. Nguyen,1.0
Ngan V. T. Nguyen,Vung Pham,2.0
Niall Twomey,Peter A. Flach,1.0
Tom Diethe,Niall Twomey,1.0
Rafael Dowsley,Nicholas D. McKinney,1.0
Qi Liu 0003,Nicholas Jing Yuan,1.0
Nicholas Jing Yuan,Xing Xie 0001,1.0
Yang Xiang,Nicholas Jing Yuan,1.0
Nicholas Jing Yuan,Yuanchun Xu,1.0
Nicholas Jing Yuan,Zhenhui Li,1.0
Zihan Zheng,Nicholas Jing Yuan,1.0
Nicholas O. Malott,Philip A. Wilsey,1.0
Oleksii Starov,Nick Nikiforakis,1.0
Timothy Barron,Nick Nikiforakis,1.0
Xiao Zhang,Nick Nikiforakis,1.0
Yuchen Zhou,Nick Nikiforakis,1.0
Ralf Krestel,Nico Scordialo,1.0
Tim Repke,Nico Scordialo,1.0
Nicola Ferro 0001,Raffaele Perego 0001,1.0
Ophir Frieder,Nicola Tonellotto,1.0
Nicolas Fiorini,Sun Kim,1.0
Sunil Mohan,Nicolas Fiorini,1.0
Nicolas Fiorini,Zhiyong Lu,1.0
Nicolas Grislain,Pascal Dkengne Sielenou,1.0
Nicolas Grislain,Sébastien Gerchinovitz,1.0
Panagiotis Papadopoulos,Nicolas Kourtellis,1.0
Nicolas Tempelmeier,Stefan Dietze,1.0
Peter Mathews,Nigel G. Bean,1.0
Nihat Inanç,Ömer Faruk Ertugrul,1.0
Vineeth Rakesh,Nikhil Rao,1.0
Weicong Ding,Nikhil Rao,1.0
Nikhil Rao,Yifan Sun,1.0
Niki Pissinou,S. S. Iyengar 0001,1.0
Samia Tasnim,Niki Pissinou,1.0
Niki Pissinou,Sheila Alemany,1.0
Yujian Charles Tang,Niki Pissinou,1.0
Niklas Stoehr,Qiushi Bai,1.0
Niklas Stoehr,Taewoo Kim 0001,1.0
Niklas Stoehr,Volker Markl,1.0
Norman W. Paton,Nikolaos Konstantinou 0001,1.0
Nikolaos Konstantinou 0001,Nurzety A. Azuan,1.0
Nikolaos Konstantinou 0001,Suzanne M. Embury,1.0
Nikolaos Pitropakis,William J. Buchanan,1.0
Nikos Ntarmos,Peter Triantafillou,1.0
Panagiotis Nikitopoulos,Nikos Pelekis,1.0
Nikos Pelekis,Yannis Theodoridis,1.0
Nikos R. Katsipoulakis,Panos K. Chrysanthis,1.0
Nikos Zacheilas,Vana Kalogeraki,1.0
Nilaksh Das,Shang-Tse Chen,1.0
Nilaksh Das,Siwei Li,1.0
Sourangshu Bhattacharya,Niloy Ganguly,1.0
Nils Gruschka,Vasileios Mavroeidis,1.0
Nils Napp,Olga Wodo,1.0
Varun Chandola,Nils Napp,1.0
Till Speicher,Nina Grgic-Hlaca,1.0
Sudipto Guha,Nina Mishra,1.0
Ricardo Campos 0001,Nina Tahmasebi,1.0
Sourav S. Bhowmick,Nina Tahmasebi,1.0
Qin Lv,Ning Gu,1.0
Ning Gu,Stephen M. Chu,1.0
Tun Lu,Ning Gu,1.0
Xiaoyong Li 0003,Ning Guo,1.0
Yali Gao,Ning Guo,1.0
Yunquan Gao,Ning Guo,1.0
Ning Su,Shaoping Ma,1.0
Ning Su,Yiqun Liu 0001,1.0
Ning Su,Yuli Liu,1.0
Ning Su,Zhao Li,1.0
Ning Xia,Wei Cheng 0002,1.0
Ning Ye,Sergey Nazarov,1.0
Ning Ye,Sujith Ravi,1.0
Ning Ye,Vivek Ramavajjala,1.0
Ninghao Liu,Qingquan Song,1.0
Ninghao Liu,Xia Hu,3.0
Ninghao Liu,Xiao Huang 0001,1.0
Parth Pathak,Niranjan Nayak,1.0
Nirmalie Wiratunga,Rushi Luhar,1.0
Nirmalie Wiratunga,Stewart Massie,1.0
Sangaralingam Kajanan,Nisha Verma,1.0
Nisha Verma,Varun Chugh,1.0
Raghuram Vadapalli,Nishant Prabhu,1.0
Nishant Prabhu,Vasudeva Varma,1.0
Qingkai Zeng,Nitesh V. Chawla,1.0
Xian Wu,Nitesh V. Chawla,1.0
Xiangliang Zhang 0001,Nitesh V. Chawla,1.0
Yu Zheng,Nitesh V. Chawla,1.0
Yuxiao Dong,Nitesh V. Chawla,1.0
Zachary Eberhart,Nitesh V. Chawla,1.0
Raha Moraffah,Nitin Agarwal,1.0
Ruocheng Guo,Nitin Agarwal,1.0
Vineeth Rakesh,Nitin Agarwal,1.0
Nitin John James,Rajendra Prasad,1.0
Nitin John James,Sanjeev Vohra,1.0
Sarvesh Damle,Nitin John James,1.0
Shankar Mallapur,Nitin John James,1.0
Raymond A. Hansen,Niveah Abraham,1.0
Seunghee Lee,Niveah Abraham,1.0
Siddarth S. Chowdhury,Niveah Abraham,1.0
Tiago Alves 0002,Nivio Ziviani,1.0
Niyazi Sorkunlu,Varun Chandola,1.0
Saïd Jabbour,Nizar Mhadhbi,1.0
Noa Avigdor-Elgrabli,Roei Gelbhart,1.0
Noah Dibert,Richard Marciano,1.0
Ryan Cox,Noah Dibert,1.0
Sohan Shah,Noah Dibert,1.0
Tammie Nelson,Noah Dibert,1.0
Will Thomas,Noah Dibert,1.0
William Frederick,Noah Dibert,1.0
Norman W. Paton,Nurzety A. Azuan,1.0
Norman W. Paton,Suzanne M. Embury,1.0
Noseong Park,Tanmoy Chakraborty 0002,1.0
Sardar F. Jaf,Noura Al Moubayed,1.0
Noura Al Moubayed,Steven Bradley,1.0
Nozomi Hata,Takashi Nakayama,1.0
Nozomi Hata,Takashi Wakamatsu,1.0
Nozomi Hata,Yuri Nishikawa,1.0
Nozomi Okano,Toshimichi Wakabayashi,1.0
Yasuko Kawahata,Nozomi Okano,1.0
Siya Bao,Nozomu Togawa,1.0
Nuno Freire,René Voorburg,1.0
Nuno Freire,Roland Cornelissen,1.0
Nuno Freire,Sjors de Valk,1.0
Nupoor Gandhi,Sophie Lohmann,1.0
Nupoor Gandhi,Travis Sanchez,1.0
Nurzety A. Azuan,Suzanne M. Embury,1.0
Oana Inel,Zoltán Szlávik,1.0
Yi Zhang 0054,Ofer Shai,1.0
Ognjen Savkovic,Steffen Lamparter,1.0
Oleg Biloborodov,Tetiana Biloborodova,1.0
Oleg Biloborodov,Viacheslav Zhygulin,1.0
Oleg Biloborodov,Yury Yanovich,1.0
Patrick Koch,Oleg Golovidov,1.0
Oleg Golovidov,Steven Gardner,1.0
Oleg Golovidov,Yan Xu,1.0
Oleksandra Levchenko,Patrick Valduriez,1.0
Oleksandra Levchenko,Pavlos Kranas,1.0
Oleksandra Levchenko,Reza Akbarinia,1.0
Oleksandra Levchenko,Ricardo Jiménez-Peris,1.0
Oleksandra Levchenko,Ricardo Vilaça,1.0
Oleksandra Levchenko,Rui C. Gonçalves,1.0
Oleksii Starov,Xiao Zhang,1.0
Oleksii Starov,Yuchen Zhou,1.0
Varun Chandola,Olga Wodo,1.0
Xiangnan Ren,Olivier Curé,1.0
Omar Alonso,Serge-Eric Tremblay,2.0
Stewart Whiting,Omar Alonso,1.0
Omar Alonso,Vasileios Kandylas,2.0
Ryan Wesslen,Omar Eltayeby,1.0
Sagar Nandu,Omar Eltayeby,1.0
Omar Eltayeby,Samira Shaikh,1.0
Omar Eltayeby,Sara Levens,1.0
Omar Eltayeby,Tiffany Gallicano,1.0
Omar Khattab,Omar Shekfeh,1.0
Xuan-Hong Dang,Omid Askarisichani,1.0
Omid Sarbishei,Tristan Glatard,1.0
Ophélie Fraisier,Romaric Besançon,1.0
Ophélie Fraisier,Yoann Pitarch,1.0
Yakov Babichenko,Oren Dean,1.0
Shouhei Hanaoka,Osamu Abe,1.0
Soichiro Miki,Osamu Abe,1.0
Osamu Abe,Yoshitaka Masutani,1.0
Yukihiro Nomura,Osamu Abe,1.0
Otman Manad,Patrice Darmon,1.0
Ousmane Sall,Reine Marie Ndéla Marone,1.0
Ovidiu Dan,Vaibhav Parikh,1.0
Ozgun Pinarer,Sultan Turhan,1.0
P. J. Xiao,Rómer Rosales,1.0
P. J. Xiao,Shaunak Chatterjee,1.0
P. J. Xiao,Shipeng Yu,1.0
Viral Gupta,P. J. Xiao,1.0
Yan Gao,P. J. Xiao,1.0
Zhongen Tao,P. J. Xiao,1.0
R. Uday Kiran,P. Krishna Reddy,1.0
P. Krishna Reddy,Subhash Bhalla,1.0
Supun Tharaka,P. Maurakirinathan,1.0
Wee Keong Ng,P. Maurakirinathan,1.0
Pablo Aragón,Scott A. Hale,1.0
Pablo Aragón,Vicenç Gómez,1.0
Samet Ayhan,Pablo Costas,1.0
Qianyi Hu,Palak Narang,1.0
Shanika Karunasekera,Palash Goyal,1.0
Weixian Liao,Pan Li 0001,2.0
Xuhui Chen,Pan Li 0001,2.0
Yifan Guo,Pan Li 0001,1.0
Pan Lu,Wei Zhang 0056,1.0
Pan Pan,Rong Jin,1.0
Pan Pan,Xiaofeng Ren,1.0
Yanhao Zhang,Pan Pan,1.0
Pan Pan,Yingya Zhang,1.0
Pan Pan,Yun Zheng,1.0
Panagiota Fatourou,Themis Palpanas,1.0
Panagiotis Nikitopoulos,Yannis Theodoridis,1.0
Po-Yen Wu,Pangfeng Liu,1.0
Panu Srestasathiern,Peerapon Vateekul,1.0
Siam Lawawirojwong,Panu Srestasathiern,1.0
Panu Srestasathiern,Siwapon Srisonphan,1.0
Panya Gupta,Sascha Fahl,1.0
Panya Gupta,Yasemin Acar,1.0
Yuxi Wu,Panya Gupta,1.0
Paolo Messina,Samrat Kokkula,1.0
Paolo Messina,Shreyansh Gandhi,1.0
Paolo Messina,Venkatesh Kandaswamy,1.0
Renqin Cai,Parikshit Sondhi,1.0
Parikshit Sondhi,Wenke Zhang,1.0
Xueying Bai,Parikshit Sondhi,1.0
Yuling Shi,Parikshit Sondhi,1.0
Zhenrui Wang,Parikshit Sondhi,1.0
Prince Jain,Partha P. Talukdar,1.0
Shikhar Vashishth,Partha P. Talukdar,1.0
Pascal Bonnet,Ronan Bureau,1.0
Pascal Dkengne Sielenou,Sébastien Gerchinovitz,1.0
Peter Adelson,Pascaline Dupas,1.0
Pascaline Dupas,Stefano Ermon,1.0
Xiao Chen,Pascaline Dupas,1.0
Tarek Menouer,Patrice Darmon,1.0
Paul Bryant,Patricia Grubel,1.0
Qiang Guan,Patricia Grubel,1.0
Patricia Grubel,Timothy Randles,1.0
Xin Liang 0001,Patricia Grubel,1.0
Patricia Grubel,Zizhong Chen,1.0
Patrick Hummel,Uri Nadav,1.0
Sourav Dutta 0001,Patrick K. Nicholson,1.0
Wolfgang Gatterbauer,Patrick K. Nicholson,1.0
Xiaofeng Yang,Patrick K. Nicholson,1.0
Patrick Koch,Steven Gardner,1.0
Patrick Koch,Yan Xu,1.0
Sumit Purohit,Patrick Mackey,1.0
Patrick Mackey,Sutanay Choudhury,1.0
Patrick McCarthy,Peter Lenz,1.0
Patrick McCarthy,Reka Daniel-Weiner,1.0
Rod Hook,Patrick McCarthy,1.0
Patrick McCarthy,Roger Cost,1.0
Wickus Martin,Patrick McCarthy,1.0
Yeming Shi,Patrick McCarthy,1.0
Patrick Straus,René Wöstmann,1.0
Patrick Valduriez,Pavlos Kranas,1.0
Patrick Valduriez,Ricardo Jiménez-Peris,1.0
Patrick Valduriez,Ricardo Vilaça,1.0
Patrick Valduriez,Rui C. Gonçalves,1.0
Seyyed Hadi Hashemi,Paul A. Crook,2.0
Phillip Poon,Paul Barford,1.0
Ramakrishnan Durairajan,Paul Barford,1.0
Qiang Guan,Paul Bryant,1.0
Paul Bryant,Timothy Randles,1.0
Xin Liang 0001,Paul Bryant,1.0
Paul Bryant,Zizhong Chen,1.0
Valerii Spiridonov,Paul R. Peluso,1.0
Qitian Wu,Paul Weng,1.0
Xiaofeng Gao,Paul Weng,1.0
Pavel A. Dmitriev,Ross Cutler,1.0
Yasaman Hosseinkashi,Pavel A. Dmitriev,1.0
Pavel Komlev,Xi (Stephen) Chen,1.0
Yan Wang,Pavel Komlev,1.0
Pavel Komlev,Ye Wu,1.0
Ricardo Jiménez-Peris,Pavlos Kranas,1.0
Ricardo Vilaça,Pavlos Kranas,1.0
Rui C. Gonçalves,Pavlos Kranas,1.0
Pawel Bujnowski,Pawel Kubik,1.0
Tomasz Dryjanski,Pawel Bujnowski,1.0
Tomasz Dryjanski,Pawel Kubik,1.0
Xudong Pan,Pearl Pu,1.0
Pedro H. Calais,Virgílio A. F. Almeida,1.0
Pedro H. Calais,Wagner Meira Jr.,1.0
Pedro H. Calais,Yuri A. Santos,1.0
Pedro Moreno-Sanchez,Raghuvir Songhela,1.0
Pedro Moreno-Sanchez,Sonia Fahmy,1.0
Thiago H. P. Silva,Pedro O. S. Vaz de Melo,1.0
Siam Lawawirojwong,Peerapon Vateekul,1.0
Siwapon Srisonphan,Peerapon Vateekul,1.0
Rui Ma,Pei Zhang 0001,1.0
Xiangxiang Xu 0001,Pei Zhang 0001,1.0
Yue Wang,Pei Zhang 0001,1.0
Peifeng Yin,Wang-Chien Lee,1.0
Yusan Lin,Peifeng Yin,1.0
Peilin Zhao,Qingyao Wu,1.0
Wenpeng Zhang 0003,Peilin Zhao,1.0
Wenwu Zhu 0001,Peilin Zhao,1.0
Peilin Zhao,Wenye Ma,1.0
Xiao Lin 0002,Peilin Zhao,1.0
Peilin Zhao,Xiaolong Li 0005,1.0
Yifan Zhang 0004,Peilin Zhao,1.0
Ziqi Liu,Peilin Zhao,1.0
Weili Chen,Peilin Zheng,1.0
Peilin Zheng,Yuren Zhou,1.0
Zibin Zheng,Peilin Zheng,1.0
Yutao Zhang,Peiran Yao,1.0
Peng Cui 0001,Philip S. Yu,1.0
Peng Cui 0001,Ruoxuan Xiong,1.0
Peng Cui 0001,Shiqiang Yang,1.0
Peng Cui 0001,Susan Athey,1.0
Peng Cui 0001,Wenwu Zhu 0001,5.0
Peng Cui 0001,Xiao Wang 0017,3.0
Peng Cui 0001,Xuanrong Yao,1.0
Xumin Chen,Peng Cui 0001,1.0
Ziwei Zhang,Peng Cui 0001,1.0
Qiaolin Xia,Peng Jiang 0003,1.0
Peng Jiang 0003,Wenwu Ou,1.0
Peng Jiang 0003,Xiaobo Wang,2.0
Peng Jiang 0003,Yi Zhang,1.0
Peng Jiang 0003,Zhifang Sui,1.0
Peng Sun,Pengtao Yi,1.0
Shuying Liu,Peng Sun,1.0
Peng Sun,Sui Huang,1.0
Tiezheng Ge,Peng Sun,1.0
Peng Sun,Xiaoqiang Zhu,1.0
Peng Sun,Yu Zhang,1.0
Zelin Hu,Peng Sun,1.0
Peng Sun,Zhiqiang Zhang 0011,1.0
Peng Xu,Xu Liu,1.0
Peng Ye,Spencer De Mars,1.0
Peng Ye,Yitong Zhou,1.0
Peng Zhang 0002,Zhan Su,1.0
Tien-Hsuan Wu,Pengcheng Yin,1.0
Zhiyong Wu,Pengcheng Yin,1.0
Renfeng Liu,Pengfei Li,1.0
Shanshan Huang,Pengfei Li,1.0
Pengyang Wang,Pengfei Wang 0008,1.0
Yanjie Fu,Pengfei Wang 0008,1.0
Pengfei Wang 0008,Yu Zheng,1.0
Pengjie Ren,Zhumin Chen,1.0
Rui Zhou 0001,Pengpeng Zhao,1.0
Shuying Liu,Pengtao Yi,1.0
Pengtao Yi,Sui Huang,1.0
Tiezheng Ge,Pengtao Yi,1.0
Pengtao Yi,Xiaoqiang Zhu,1.0
Pengtao Yi,Yu Zhang,1.0
Zelin Hu,Pengtao Yi,1.0
Pengtao Yi,Zhiqiang Zhang 0011,1.0
Ruoming Jin,Pengwei Wang,1.0
Yang Zhou 0001,Pengwei Wang,1.0
Pengyang Wang,Yanjie Fu,1.0
Pengyang Wang,Yu Zheng,1.0
Xiang Li,Pengye Zhang,1.0
Pengyuan Li 0001,Xiangying Jiang,1.0
Pete Skomoroch,Sam Shah,1.0
Scott Blackburn,Pete Skomoroch,1.0
Tom Diethe,Peter A. Flach,1.0
Peter Adelson,Stefano Ermon,1.0
Peter Adelson,Xiao Chen,1.0
Tobias Kerzenmacher,Peter Braesicke,1.0
Ugur Çayoglu,Peter Braesicke,1.0
Tania Churchill,Peter Christen,1.0
Yuhang Zhang,Peter Christen,1.0
Peter Foltz,Renuka Sindhgatta,1.0
Smit Marvaniya,Peter Foltz,1.0
Swarnadeep Saha,Peter Foltz,1.0
Tejas I. Dhamecha,Peter Foltz,1.0
Rishi Chhatwal,Peter Gronvall,1.0
Peter Gronvall,Robert Keeling,2.0
Peter Gronvall,Robert Neary,1.0
Peter Lenz,Reka Daniel-Weiner,1.0
Rod Hook,Peter Lenz,1.0
Peter Lenz,Roger Cost,1.0
Wickus Martin,Peter Lenz,1.0
Yeming Shi,Peter Lenz,1.0
Sardar F. Jaf,Peter Matthews,1.0
Toby P. Breckon,Peter Matthews,1.0
Robin Marx,Peter Quax,1.0
Peter Quax,Wim Lamotte,1.0
Rahsaan J. Holley,Peter S. Lum,1.0
Tan Tran,Peter S. Lum,1.0
iian Black,Peter S. Lum,1.0
Sean Rooney,Peter Urbanetz,1.0
Yu Zhang,Petko Bogdanov,1.0
Petr Sojka,Vít Novotný,1.0
Raji Akella,Petros Zerfos,1.0
Somaieh Bahrami,Petros Zerfos,1.0
Syed Yousaf Shah,Petros Zerfos,1.0
Vadim Sheinin,Petros Zerfos,1.0
Xuan-Hong Dang,Petros Zerfos,2.0
Petteri Nurmi,Sasu Tarkoma,1.0
Philip Habel,Xiaoyu Xiong,1.0
Sara Amini,Philip S. Yu,2.0
Sara Bahaadini,Philip S. Yu,2.0
Satyajit Gupte,Philip S. Yu,1.0
Senzhang Wang,Philip S. Yu,1.0
Shaika Chowdhury,Philip S. Yu,1.0
Shen Wang 0005,Philip S. Yu,1.0
Shuaijun Ge,Philip S. Yu,1.0
Shyue-Liang Wang,Philip S. Yu,1.0
Sihong Xie,Philip S. Yu,3.0
Tzung-Pei Hong,Philip S. Yu,1.0
Vahid Noroozi,Philip S. Yu,3.0
Wang-Chien Lee,Philip S. Yu,1.0
Wayne Xin Zhao,Philip S. Yu,1.0
Philip S. Yu,Wei Chen,1.0
Wei Fan 0001,Philip S. Yu,1.0
Weidong Bao,Philip S. Yu,1.0
Weiran Huang 0001,Philip S. Yu,1.0
Weixiang Shao,Philip S. Yu,1.0
Wenqiang Yan,Philip S. Yu,1.0
Wensheng Gan,Philip S. Yu,2.0
Philip S. Yu,Wenwu Zhu 0001,1.0
Xiangnan Kong,Philip S. Yu,1.0
Xiao Wang 0017,Philip S. Yu,1.0
Xiaokai Wei,Philip S. Yu,1.0
Xiaomin Zhu 0001,Philip S. Yu,1.0
Philip S. Yu,Xiaoming Zhang 0001,1.0
Xinyue Liu,Philip S. Yu,1.0
Yaliang Li,Philip S. Yu,1.0
Philip S. Yu,Yanbo Liang,1.0
Yang Liu,Philip S. Yu,1.0
Yao Wan,Philip S. Yu,1.0
Ye Liu 0006,Philip S. Yu,1.0
Yen-Chieh Lien,Philip S. Yu,1.0
Yi-Feng Lan,Philip S. Yu,1.0
Yixue Wang,Philip S. Yu,1.0
Yue Wang 0014,Philip S. Yu,1.0
Zhou Zhao,Philip S. Yu,1.0
Philip S. Yu,Zhoujun Li,1.0
Zibin Zheng,Philip S. Yu,1.0
Sebastian Schelter,Philipp Schmidt,1.0
Philippa Clarke,Robert Goodspeed,1.0
Philippa Clarke,Tiffany C. Veinot,1.0
V. G. Vinod Vydiswaran,Philippa Clarke,1.0
Philippa Clarke,Veronica J. Berrocal,1.0
Xinyan Zhao,Philippa Clarke,1.0
Rana Hussein,Philippe Cudré-Mauroux,1.0
Soheil Roshankish,Philippe Cudré-Mauroux,1.0
Piero Molino,Yi-Chia Wang,1.0
Pierre Fraigniaud,Zvi Lotker,1.0
Pierre Hulot,Sanjay Dominik Jena,1.0
Yaya Sylla,Pierre Morizet-Mahoudeaux,1.0
Pieter Heyvaert,Ruben Taelman,1.0
Stefano Ceri,Pietro Pinoli,1.0
Pin-Yu Chen,Yinglong Xia,1.0
Pinchao Liu,William Escudero,1.0
Wutao Lin,Ping Li 0001,1.0
Xin Wang,Ping Li 0001,1.0
Yue Feng,Ping Li 0001,2.0
Yixuan Cao,Ping Luo 0001,1.0
Ruimao Zhang,Ping Luo 0002,2.0
Xinjiang Wang,Ping Luo 0002,1.0
Zhanglin Peng,Ping Luo 0002,2.0
Ping Zhang,Yipeng Zhang,1.0
Ping Zhang,Yuchen Li 0001,1.0
Ping Zhang,Zhifeng Bao,1.0
Ping Zhang,Zhiyong Peng,1.0
Sheng Zhou,Pinggang Yu,1.0
Xin Wang 0019,Pinggang Yu,1.0
Qingpeng Cai,Pingzhong Tang,1.0
Pingzhong Tang,Yiwei Zhang,1.0
Tomasz Tajmajer,Piotr Biczyk,1.0
Pipei Huang,Zhibo Zhang,1.0
Soheila Abrishami,Piyush Kumar,1.0
Po-Ruey Lei,Wen-Chih Peng,1.0
Po-Ruey Lei,Yu Ting Wen,1.0
Rex Ying,Pong Eksombatchai,1.0
Ruining He,Pong Eksombatchai,1.0
Pong Eksombatchai,William L. Hamilton,1.0
Srishti Gupta,Ponnurangam Kumaraguru,1.0
Ponnurangam Kumaraguru,Tanmoy Chakraborty 0002,1.0
Pooja A,Rajeev Rastogi,1.0
Poonam Goyal,Vijay M. Giri,1.0
Shusen Wang,Prabhat,1.0
Raghava Rao Mukkamala,Pradeep Kumar Ray,1.0
Ravi Vatrapu,Pradeep Kumar Ray,1.0
Pradeep Kumar Ray,Sankar Halder,1.0
Pranav Jindal,Rahul Sharma 0001,1.0
Pranav Jindal,Yuchen Liu,1.0
Pranav Kumar,Santosh Aditham,1.0
Pranav Kumar,Trung Nguyen,1.0
Radha Krishna Murthy Talluri,Prasad Calyam,1.0
Reshmi Mitra,Prasad Calyam,1.0
Sai Swathi Sivarathri,Prasad Calyam,1.0
Prasad Calyam,Satish Nair,2.0
Prasad Calyam,Trupti Joshi,1.0
Yuanxun Zhang,Prasad Calyam,1.0
William Clements,Prasad Saripalli,1.0
Shunxing Bao,Prasanna Parvathaneni,1.0
Prasanna Parvathaneni,Yogesh D. Barve,1.0
Prasanna Parvathaneni,Yuang Yao,1.0
Prasanna Parvathaneni,Yuankai Huo,1.0
Srinivasan Iyengar,Prashant J. Shenoy,1.0
Stephen Lee,Prashant J. Shenoy,1.0
Tsung-Yen Yang,Prateek Mittal,1.0
Prerna Khurana,Puneet Agarwal,1.0
Shikhar Vashishth,Prince Jain,1.0
Surabhi Punjabi,Priyanka Bhatt,1.0
Sanghamitra Dutta,Pulkit Grover,1.0
Teemu Roos,Pulkit Grover,1.0
Utsav Sheth,Pulkit Grover,1.0
Yaoqing Yang,Pulkit Grover,1.0
Qi Chen,Yun Fu 0001,1.0
Ziming Huang,Qi Chen,1.0
Shenggao Zhu,Qi Du,1.0
Qi Du,Yezhang Yang,1.0
Yibin Ye,Qi Du,1.0
Rohan Ramanath,Qi Guo,1.0
Qi Guo,Sahin Cem Geyik,1.0
Qi Guo,Xianren Wu,1.0
Qi Lei,Wei Sun,1.0
Qi Li 0012,Timothy P. Hanratty,1.0
