Author 1,Author 2,Weights
Shashank Kedia,Shubham Gupta,1.0
Shashank Kedia,Stephen Guo,1.0
Shashank Kedia,Yokila Arora,1.0
Shashank Mujumdar,Shazia Afzal,1.0
Shashank Mujumdar,Vitobha Munigala,1.0
Shashank Srikanth,Shwetanshu Singh,1.0
Zhiyuan Xu,Shaunak Chatterjee,1.0
Shaunak Mishra,Wei Wang 0010,2.0
Shaunak Mishra,Yichao Zhou,2.0
Traian Marius Truta,Shawn Huesman,1.0
William W. Lidster,Shawon S. M. Rahman,1.0
Stephen M. Mattingly,Shayan Mirjafari,1.0
Xian Wu,Shayan Mirjafari,1.0
Shazia Afzal,Vitobha Munigala,1.0
Sheikh Iqbal Ahamed,Sweta Sneha,1.0
Shen Gao,Xiuying Chen,1.0
Shen Xin,Yanghua Li,1.0
Shen Xin,Yizhou Ye,1.0
Shen Xin,Zhao Li,1.0
Shenda Hong,Yanbo Xu,1.0
Sheng Di,Sihuan Li,1.0
Sheng Di,Xin Liang 0001,1.0
Sheng Di,Zizhong Chen,1.0
Sheng Guan,Yinghui Wu,1.0
Stephen L. Rathbun,Sheng Li 0001,1.0
Wenzhan Song,Sheng Li 0001,1.0
Sheng Li 0001,Yaliang Li,1.0
Zheyan Shen,Sheng Li 0001,1.0
Zhixuan Chu,Sheng Li 0001,2.0
Sheng Tian,Tao Xiong,1.0
Suyao Tang,Sheng Wang,1.0
Weiping Song,Sheng Wang,1.0
Yifan Wang,Sheng Wang,1.0
Yuntong Lei,Sheng Wang,1.0
Sihang Jiang,Sheng Zhang,1.0
Wei Zhu,Sheng Zhang,1.0
Sheng Zhang,Yanghua Xiao,1.0
Sheng Zhang,Yuan Ni,1.0
Tao Qin,Sheng Zhao,1.0
Sheng Zhao,Tie-Yan Liu,1.0
Xu Tan 0003,Sheng Zhao,1.0
Yi Ren 0006,Sheng Zhao,1.0
Sheng Zhou,Xifeng Yan,1.0
Zhen Zhang,Sheng Zhou,1.0
Zhi Yu,Sheng Zhou,1.0
Zhixin Li,Shengjia Chen,1.0
Tian Zhou,Shengjun Pan,1.0
Weidong Guo,Shengli Yan,1.0
Shengli Zhu,Sihong Xie,1.0
Xinyi Zhou,Shengmin Jin,1.0
Sijie Ruan,Shengnan Wu,1.0
Tianfu He,Shengnan Wu,1.0
Yiheng Chen,Shengnan Wu,1.0
Shengnan Wu,Yu Zheng 0004,1.0
Shengnan Wu,Zhongyuan Jiang,1.0
Zi Xiong,Shengnan Wu,1.0
Yanfei Han,Shengsheng Qian,1.0
Shengyu Zhang,Tan Jiang,1.0
Shengyu Zhang,Zhou Zhao,1.0
Shengyu Zhang,Ziqi Tan,1.0
Shuochao Yao,Shengzhong Liu,1.0
Shengzhong Liu,Tarek F. Abdelzaher,1.0
Shengzhong Liu,Tianshi Wang,1.0
Zecheng Zhang,Shengzhong Liu,1.0
Shengzhong Zhang,Zengfeng Huang,1.0
Shengzhong Zhang,Ziang Zhou,1.0
Shenyang Huang,Yasmeen Hitti,1.0
Yuhui Lin,Sheriffo Ceesay,1.0
Shi Feng,Wei Gao,1.0
Weichao Wang,Shi Feng,1.0
Shi Feng,Yifei Zhang 0003,1.0
Zhouyu Fu,Shi Han,1.0
Yanan Cao,Shi Wang,1.0
Yanbing Liu,Shi Wang,1.0
Zheng Fang 0002,Shi Wang,1.0
Zhenyu Zhang 0006,Shi Wang,1.0
Shikai Fang,Shibo Li,1.0
Tao Yang,Shibo Li,1.0
Shibo Li,Yulan Wang,1.0
Shichao Pei,Xiangliang Zhang 0001,1.0
Wensheng Gan,Shicheng Wan,1.0
Shifu Hou,Shiyu Sun,1.0
Shifu Hou,Wei Song,1.0
Yanfang Ye,Shifu Hou,1.0
Shifu Hou,Yiming Zhang 0002,1.0
Shifu Hou,Yiyue Qian,1.0
Yujie Fan,Shifu Hou,1.0
Shigeki Tanaka,Yusuke Fukazawa,1.0
Xiaolin Li,Shiguo Huang,1.0
Tugba Kulahcioglu,Shih-Yuan Yu,1.0
Xu Chen 0017,Shijie Geng,1.0
Yikun Xian,Shijie Geng,1.0
Yingqiang Ge,Shijie Geng,1.0
Shijie Geng,Yongfeng Zhang,1.0
Shijie Geng,Zhou Qin 0001,1.0
Zuohui Fu,Shijie Geng,1.0
Tao Yang,Shikai Fang,1.0
Shikai Fang,Yulan Wang,1.0
Shikai Luo,Xiaohu Qie,1.0
Yanhua Li,Shikai Luo,1.0
Shubhi Asthana,Shikhar Kwatra,1.0
Shikhar Kwatra,Taiga Nakamura,1.0
Tianxiang Hu,Shikun Zhang,1.0
Wei Ye 0004,Shikun Zhang,1.0
Xiaoyin Wang,Shikun Zhang,1.0
Xianli Zhang,Shilei Cao 0001,1.0
Shilei Cao 0001,Yang Li,1.0
Shilei Cao 0001,Yefeng Zheng,1.0
Shimi Salant,Yossi Matias,1.0
Shinjae Yoo,Tianyi Wang,1.0
Shinjae Yoo,Weizhong Yan,1.0
Takanobu Omura,Shinsuke Nakajima,1.0
Yukiko Kawai,Shinsuke Nakajima,1.0
Shiqi Jiang,Tong Yang 0003,1.0
Shiqi Jiang,Yafei Dai,1.0
Yifei Xu,Shiqi Jiang,1.0
Zikun Li,Shiqi Jiang,1.0
Srinivasan Venkatramanan,Shirish Dumbre,1.0
Xiao Ji,Shirish Singh,1.0
Xin Guo,Shirish Singh,1.0
Xiangxi Zhang,Shirong Liu,1.0
Yun Feng,Shirong Liu,1.0
Zhixin Qi,Shirong Liu,1.0
Ziming Shen,Shirong Liu,1.0
Shirui Pan,Xiaojun Chang,3.0
Shirui Pan,Xingquan Zhu,1.0
Zhihui Li,Shirui Pan,1.0
Zonghan Wu,Shirui Pan,1.0
Shirui Pan,Zongyuan Ge,1.0
Sudhir Aggarwal,Shiva Houshmand,1.0
Shiva Houshmand,Tathagata Mukherjee,1.0
Shiva K. Pentyala,Xia Hu,1.0
Shiva K. Pentyala,Yuening Li,1.0
Shiwei Liang,Yang Dong,1.0
Yin Lou,Shiwei Liang,1.0
Yongliang Wang,Shiwei Liang,1.0
Sourav S. Bhowmick,Shiwen Li,1.0
Shiyu Ji,Tao Yang 0009,1.0
Shiyu Ji,Tim Sherwood,1.0
Shiyu Ji,Yifan Qiao,1.0
Shiyu Sun,Wei Song,1.0
Yanfang Ye,Shiyu Sun,1.0
Yiming Zhang 0002,Shiyu Sun,1.0
Yiyue Qian,Shiyu Sun,1.0
Yujie Fan,Shiyu Sun,1.0
Shiyu Zhang,Xuejiao Li,1.0
Sudipto Ghosh,Shlok Gondalia,1.0
Shusaku Tsumoto,Shoji Hirano,2.0
Tomohiro Kimura,Shoji Hirano,2.0
Sushain Cherivirala,Shomir Wilson,1.0
Vinayshekhar Bannihatti Kumar,Shomir Wilson,1.0
Yuanyuan Feng,Shomir Wilson,1.0
Yi Wang,Shouhong Wan,1.0
Yongping Luo,Shouhong Wan,1.0
Tariro Manyumwa,Shouling Ji,1.0
Shouling Ji,Ting Wang 0006,1.0
Shouling Ji,Xiapu Luo,1.0
Xinyang Zhang,Shouling Ji,1.0
Shouyang Wang,Wei Shang,1.0
Shreesha Narasimha Murthy,Srinarayan Srikanthan,1.0
Shrey Shrivastava,Stuart Siegel,1.0
Syed Yousaf Shah,Shrey Shrivastava,1.0
Shrey Shrivastava,Wesley M. Gifford,1.0
Shu Guo,Wei Liu,1.0
Shu Guo,Zhen Hui,1.0
Zhaocheng Liu,Shu Wu,1.0
Shuai Chen,Xi Gu,1.0
Yongchun Zhu,Shuai Chen,1.0
Zhongbao Zhang,Shuai Gao,1.0
Zhihan Fang,Shuai Wang,1.0
Shuai Zhang 0009,Yingyong Qi,1.0
Shuai Zhao 0001,Taoyu Li,1.0
Shuai Zhao,Tan Xu,1.0
Shuai Zhao,Wen-Ling Hsu,1.0
Shuai Zhao,Yi Chen 0001,2.0
Shuai Zheng,Susumu Serita,1.0
Shuaiqiang Wang,Yiding Liu,1.0
Yulong Gu,Shuaiqiang Wang,1.0
Zhuoye Ding,Shuaiqiang Wang,1.0
Xiaoyi Li,Shuang Gao,1.0
Yihui Zhang,Shuang Gao,1.0
Shuang Gao,Yixin Chen,1.0
Xiaofu Chang,Shuang Li 0002,1.0
Xuqin Liu,Shuang Li 0002,1.0
Shuang Li 0002,Yanming Fang,1.0
Shuang Li 0002,Yuan Qi 0001,1.0
Shuang Peng 0009,Sujian Li,1.0
Shuang Peng 0009,Xiaolong Li,1.0
Xingwen Zhang,Shuang Yang,1.0
Zhigang Hua,Shuang Yang,1.0
Shuangli Li,Tong Xu,1.0
Shuangli Li,Xinjiang Lu,1.0
Shuangyin Li,Yu Zhang 0006,1.0
Shubham Agrawal,Zoran Obradovic,1.0
Shubham Gupta,Stephen Guo,1.0
Yokila Arora,Shubham Gupta,1.0
Shubhi Asthana,Taiga Nakamura,1.0
Shubhra Kanti Karmaker Santu,Syed Ishtiaque Ahmed,1.0
Shuhan Yuan,Xintao Wu,1.0
Takumi Hongo,Shuichi Hirose,1.0
Toshiyuki Hama,Shuichi Hirose,1.0
Victoria A. Piunova,Shuichi Hirose,1.0
Wolf Bocanett,Shuichi Hirose,1.0
Shuichi Hirose,Yasumitsu Orii,1.0
Yenwei Cheng,Shuichi Hirose,1.0
Yuta Tsuchiya,Shuichi Hirose,1.0
Xia Hu,Shuiwang Ji,1.0
Yi Liu,Shuiwang Ji,1.0
Zhengyang Wang,Shuiwang Ji,1.0
Xinyu Dai,Shujian Huang,1.0
Zhe Zhang,Shujian Huang,1.0
Wei Zhang 0056,Shukai Liu,1.0
Wen Wang,Shukai Liu,1.0
Tyler Sax,Shulin Yang,1.0
Shulong Tan,Wenbo Zhang,1.0
Shumin Deng,Wei Zhang 0127,1.0
Shumin Deng,Zhanlin Sun,1.0
Shun Chen,Sijie Ruan,1.0
Shun Chen,Tianrui Li,1.0
Xiaodu Yang,Shun Chen,1.0
Xiuwen Yi,Shun Chen,1.0
Shun Chen,Yu Zheng,1.0
Shuo Yu,Zhikui Chen,1.0
Somesh Dube,Shuo-Han Chen,1.0
Xiao Hu,Shuo-Han Chen,1.0
Shuo-Han Chen,Yung-Hsiang Lu,1.0
Shuochao Yao,Tarek F. Abdelzaher,1.0
Shuochao Yao,Tianshi Wang,1.0
Zecheng Zhang,Shuochao Yao,1.0
Shuqing Bian,Tao Zhang,1.0
Shuqing Bian,Wayne Xin Zhao,2.0
Shuqing Bian,Xu Chen 0017,1.0
Shuqing Bian,Yang Song,1.0
Shuqing Bian,Yuanhang Zhou,1.0
Shuqing Bian,Yupeng Hou,1.0
Shusaku Tsumoto,Tomohiro Kimura,2.0
Songgaojun Deng,Shusen Wang,1.0
Shusen Wang,Yue Ning,1.0
Yong Li 0008,Shusheng Xu,1.0
Shuteng Niu,Yihao Hu,1.0
Shuteng Niu,Yongxin Liu,1.0
Vipina Kuttichi Keloth,Shuxin Zhou,1.0
Shuxin Zhou,Yehoshua Perl,1.0
Shuyi Ji,Wanwan Tang,1.0
Shuyi Ji,Xibin Zhao,1.0
Shuyi Ji,Yifan Feng,1.0
Shuyi Ji,Yue Gao 0002,1.0
Shweta Yadav,Usha Lokala,1.0
Tank-Kai Yin,Shyue-Liang Wang,1.0
Tzung-Pei Hong,Shyue-Liang Wang,2.0
Yuanfa Li,Shyue-Liang Wang,1.0
Si Chen,Yanghua Xiao,1.0
Tianda Li,Si Wei,1.0
Si Wei,Xiaodan Zhu,1.0
Zhen-Hua Ling,Si Wei,1.0
Zhiming Su,Si Wei,1.0
Tsai-Ching Lu,Si Zhang,1.0
Si Zhang,Yinglong Xia,2.0
Si Zhang,Yuchen Yan,1.0
Zhe Xu,Si Zhang,1.0
Sidharth Mahotra,Siamak Yousefi,1.0
Tobias Elze,Siamak Yousefi,1.0
Sian Wen,Tanishq Bhatia,1.0
Siawpeng Er,Tuo Zhao,1.0
Yue Yu,Siawpeng Er,1.0
Sibo Wang 0001,Zengfeng Huang,1.0
Zhewei Wei,Sibo Wang 0001,1.0
Sibo Yan,Yang Zhou,1.0
Yingzhe Dong,Sibo Yan,1.0
Yuechun Gu,Sibo Yan,1.0
Sibo Yan,Zhe Jiang 0001,2.0
Sida Wang,Weiwei Guo,3.0
Xiaowei Liu,Sida Wang,2.0
Zhoutong Fu,Sida Wang,1.0
Sida Wang,Zimeng Yang,1.0
Sidan Gao,Vodelina Samatova,1.0
Siddhant Garg,Vibhor Goel,1.0
Siddhant Garg,Yingyu Liang,1.0
Siddhartha Prasad,William T. Freeman,1.0
Sidharth Mahotra,Tobias Elze,1.0
Sihai Tang,Song Fu,1.0
Wei Zhu,Sihang Jiang,1.0
Sihang Jiang,Yanghua Xiao,1.0
Sihang Jiang,Yuan Ni,1.0
Xi Zhang,Sihong Xie,1.0
Yazheng Liu,Sihong Xie,1.0
Yifei Liu,Sihong Xie,1.0
Yingtong Dou,Sihong Xie,1.0
Xin Liang 0001,Sihuan Li,1.0
Sihuan Li,Zizhong Chen,1.0
Sijia Yang,Xingjian Li 0002,1.0
Sijia Yang,Zhi Feng,1.0
Tianfu He,Sijie Ruan,2.0
Sijie Ruan,Tianrui Li,1.0
Xiaodu Yang,Sijie Ruan,1.0
Xiuwen Yi,Sijie Ruan,1.0
Sijie Ruan,Yanhua Li,1.0
Sijie Ruan,Yiheng Chen,1.0
Sijie Ruan,Yu Zheng 0004,2.0
Sijie Ruan,Yu Zheng,1.0
Sijie Ruan,Zhongyuan Jiang,1.0
Sijie Ruan,Zi Xiong,1.0
Sikder Tahsin Al-Amin,Siva Uday Sampreeth Chebolu,1.0
Sikder Tahsin Al-Amin,Xiantian Zhou,1.0
Tarcísio Souza Costa,Simon Gottschalk,1.0
Unaiza Ahsan,Simon Hughes,1.0
Simon Hughes,Xiquan Cui,1.0
Simon S. Woo,Woojung Ji,1.0
Youjin Shin,Simon S. Woo,1.0
Simon Shapiro,Wei Wu,1.0
Zhihao Jia,Sina Lin,1.0
Sinan Yildirim,Soner Aydin,1.0
Yubo Wang,Sindhu Suresh,1.0
Siqi Wu,Yasin N. Silva,1.0
Siqiang Luo,Weining Qian,1.0
Siqiang Luo,Yifeng Luo,1.0
Siqing Li,Wayne Xin Zhao,1.0
Siqing Li,Zhicheng Wei,1.0
Sirjan Kafle,Suhit Sinha,1.0
Sirjan Kafle,Sumit Srivastava,1.0
Wayne Xin Zhao,Sirui Wang,2.0
Yutao Zhu,Sirui Wang,1.0
Sirui Wang,Zhongyuan Wang,2.0
Zhenhe Pan,Sisheng Liang,1.0
Zhou Yang,Sisheng Liang,1.0
Siwei Li,Susanta Routray,1.0
Siwei Li,Zhiyan Zhou,1.0
Siwei Li,Zijie J. Wang,1.0
Xiakai Wang,Siyu Huang,1.0
Ulrich Finkler,Siyuan Lu,1.0
Wang Zhou,Siyuan Lu,1.0
Wei Zhang 0022,Siyuan Lu,1.0
Xiaodong Cui,Siyuan Lu,1.0
Yubo Chen 0003,Siyuan Shang,1.0
Xiao Hu,Somesh Dube,1.0
Somesh Dube,Yung-Hsiang Lu,1.0
Vasudeva Varma,Sonam Damani,1.0
Sébastien Lahaie,Song Zuo,1.0
Vahab S. Mirrokni,Song Zuo,1.0
Yuan Deng,Song Zuo,1.0
Tianqiao Liu,Songfan Yang,1.0
Weiping Fu,Songfan Yang,1.0
Wenbiao Ding,Songfan Yang,1.0
Yubi Qi,Songfan Yang,1.0
Yujia Song,Songfan Yang,1.0
Zitao Liu,Songfan Yang,2.0
Songgaojun Deng,Yue Ning,2.0
Songhe Feng,Yidong Li,1.0
Wanhui Qian,Songlin Hu,1.0
Yijun Lu,Songlin Hu,1.0
Songyun Ye,Wei Wang,1.0
Songyun Ye,Xiaosheng Luo,1.0
Sonia-Florina Horchidan,Vladimir Vlassov,1.0
Sonia-Florina Horchidan,Zainab Abbas,1.0
Xia Hu,Soo-Hyun Choi,1.0
Yong Ge,Soo-Hyun Choi,1.0
Soo-Hyung Kim,Sungmin Yi,1.0
Yinan Mei,Soo-Hyung Kim,1.0
Yunsu Lee,Soo-Hyung Kim,1.0
Victoria Burkard,Sora Lim,1.0
Ved Chirayath,Soroosh Sorooshian,1.0
Ying Lu,Soroush Vosoughi,1.0
Yang Li 0055,Soujanya Poria,1.0
Subhabrata Dutta,Soumen Chakrabarti,1.0
Soumen Chakrabarti,Tanmoy Chakraborty 0002,1.0
Soumia Benkrid,Yacine Mestoui,1.0
Sourangshu Bhattacharya,Soumya K. Ghosh,1.0
Utkarsh Parasrampuria,Soumya K. Ghosh,1.0
Yuto Hayamizu,Sourabh Shrivastava,1.0
Utkarsh Parasrampuria,Sourangshu Bhattacharya,2.0
Sourav Dutta 0001,Srinivasan Parthasarathy 0001,1.0
Xi Tong Lee,Sourav Sen Gupta,1.0
Sourav Sen Gupta,Xuan Liu,1.0
Sourav Sen Gupta,Yu Hann Ong,1.0
Umar I. Abdullahi,Spyros Samothrakis,1.0
Yuri K. Peterson,Sreenivas R. Sukumar,1.0
Srinivas Danda,Wenbin Zhang,1.0
Srinivas Danda,Xiaohui Tao,1.0
Vishal Juneja,Sriram Subramanian,1.0
Ting-Wei Liu,Ssu-Rui Lee,1.0
Yen-Hao Huang,Ssu-Rui Lee,1.0
Ssu-Rui Lee,Yi-Shin Chen,1.0
Theodoros Bitsakis,Stefan Burkard,1.0
Vasilis Samoladas,Stefan Burkard,1.0
Yannis Kotidis,Stefan Burkard,1.0
Xiaofei Zhu,Stefan Dietze,1.0
Tobias Hatt,Stefan Feuerriegel,1.0
Stefan Heindorf,Yan Scholten,1.0
Yao-Yi Chiang,Stefan Leyk,1.0
Zekun Li,Stefan Leyk,1.0
Zainab Abbas,Stefano Bortoli,1.0
Stefano Di Frischia,Valeria Spizzichino,1.0
Vincenzo Della Mea,Stefano Mizzaro,1.0
Tao Wu,Steffen Rendle,1.0
Steffen Rendle,Tushar Chandra,1.0
Walid Krichene,Steffen Rendle,1.0
Steffen Rendle,Wen Li,1.0
Steffen Rendle,Xiang Ma,1.0
Yu Du,Steffen Rendle,1.0
Xiaohan Li,Stephen Guo,1.0
Yokila Arora,Stephen Guo,1.0
Zhiwei Liu,Stephen Guo,1.0
Ziwei Fan,Stephen Guo,1.0
Zhixuan Chu,Stephen L. Rathbun,1.0
Xian Wu,Stephen M. Mattingly,1.0
Sunghwan Mac Kim,Stephen Wan 0001,1.0
Steve Cruz,Terrance E. Boult,1.0
Udi Weinsberg,Steve Metz,1.0
Viet-An Nguyen,Steve Metz,1.0
Steve Wilson,Walid Magdy,1.0
Weiqing Wang 0001,Steven C. H. Hoi,1.0
Wentao Zhang,Steven C. H. Hoi,1.0
Xinming Zhang,Steven C. H. Hoi,1.0
Yuan Fang 0001,Steven C. H. Hoi,1.0
Zemin Liu,Steven C. H. Hoi,1.0
William F. Godoy,Steven E. Hahn,1.0
Yerai Doval,Steven Schockaert,1.0
Wesley M. Gifford,Stuart Siegel,1.0
Su Yan,Xin Chen,1.0
Su Yan,Xu Zhang,1.0
Subendhu Rongali,Wael Hamza,1.0
Subhabrata Dutta,Tanmoy Chakraborty 0002,1.0
Troy David Loeffler,Subramanian Sankaranarayanan,1.0
Subru Krishnan,Yinghui Wu,1.0
Subru Krishnan,Yiwen Zhu,1.0
Suchitha Dehigaspitiya,Toyotaro Suzumura,1.0
Sudhir Aggarwal,Tathagata Mukherjee,1.0
Thomas Proffen,Sudip K. Seal,1.0
Travis Johnston,Sudip K. Seal,1.0
Suhaas Kalpam,Tridib Mukherjee,1.0
Vikram Vimal,Suhaas Kalpam,1.0
Thai Le,Suhang Wang,1.0
Tianxiang Zhao,Suhang Wang,1.0
Suhang Wang,Tsung-Yu Hsieh,1.0
Suhang Wang,Vasant G. Honavar,1.0
Wei Jin,Suhang Wang,1.0
Xianfeng Tang,Suhang Wang,5.0
Xiang Zhang,Suhang Wang,1.0
Xiaolin Shi,Suhang Wang,1.0
Xiaorui Liu,Suhang Wang,1.0
Yao Ma 0001,Suhang Wang,1.0
Yiqi Wang,Suhang Wang,1.0
Yiwei Sun,Suhang Wang,3.0
Yozen Liu,Suhang Wang,1.0
Sumit Srivastava,Suhit Sinha,1.0
Sujian Li,Xiaolong Li,1.0
Yuantong Li,Sujit K. Ghosh,1.0
Vitor Pinheiro de Almeida,Sukanya Bhowmik,1.0
Sukrit Singh Arneja,Zhiyuan Chen,1.0
Xian Wu,Suleyman Cetintas,1.0
Sulong Xu,Weipeng Yan,1.0
Sulong Xu,Wenjie Niu,1.0
Sulong Xu,Xiaokun Zhu,1.0
Xiwei Zhao,Sulong Xu,1.0
Sulong Xu,Yongjun Bao,1.0
Sulong Xu,Zehua Zhang,1.0
Sumanta Mukherjee,Surya Shravan Kumar Sajja,1.0
Vijay Ekambaram,Sumanta Mukherjee,1.0
Sumanta Mukherjee,Vikas Raykar,1.0
Sumeet Menon,Yaacov Yesha,1.0
Sumeet Menon,Yelena Yesha,1.0
Xuanhui Wang,Suming J. Chen,2.0
Suming J. Chen,Yongwoo Noh,1.0
Suming J. Chen,Zac Wilson,1.0
Zhen Qin 0002,Suming J. Chen,3.0
Sumio Fujita,Takehiro Yamamoto,1.0
Tomohiro Manabe,Sumio Fujita,1.0
Ying Xie,Sumit Chakravarty,2.0
Sumit Sanghai,Zac Yu,1.0
Sundong Kim,Yeonsoo Choi,1.0
Sundong Kim,Yu-Che Tsai,1.0
Yunwon Tae,Sungahn Ko,1.0
Yinan Mei,Sungmin Yi,1.0
Yunsu Lee,Sungmin Yi,1.0
Sungwon Han 0001,Sungwon Park,2.0
Sungwon Han 0001,Susang Lee,1.0
Yizhan Xu,Sungwon Han 0001,1.0
Sungwon Park,Susang Lee,1.0
Yizhan Xu,Sungwon Park,1.0
Sunil Potnuru,Supreeth Shastry,1.0
Timothy Winters,Sunil Potnuru,1.0
Sunwoo Lee,Wei-keng Liao,1.0
Timothy Winters,Supreeth Shastry,1.0
Suprio Ray,Wazir Zada Khan,1.0
Supun Kamburugamuve,Thejaka Amila Kanewala,1.0
Vibhatha Abeykoon,Supun Kamburugamuve,1.0
Tong Zhao,Surender Pal Singh,1.0
Xian Li,Surender Pal Singh,1.0
Xiang He,Surender Pal Singh,1.0
Xin Luna Dong,Surender Pal Singh,1.0
Yan Liang,Surender Pal Singh,1.0
Surender Pal Singh,Yaqing Wang,1.0
Yifan Ethan Xu,Surender Pal Singh,1.0
Surender Pal Singh,Yuning Mao,1.0
Suresh K. Choubey,Tom Johnsten,1.0
Surgan Jandial,Vineeth Balasubramanian,1.0
Vijay Ekambaram,Surya Shravan Kumar Sajja,1.0
Surya Shravan Kumar Sajja,Vikas Raykar,1.0
Xuhai Xu,Susan T. Dumais,1.0
Zhiyan Zhou,Susanta Routray,1.0
Zijie J. Wang,Susanta Routray,1.0
Vinayshekhar Bannihatti Kumar,Sushain Cherivirala,1.0
Yuanyuan Feng,Sushain Cherivirala,1.0
Venugopal Mani,Sushant Kumar,1.0
Tabassum Kakar,Susmitha Wunnava,1.0
Tengfei Ma 0001,Susmitha Wunnava,1.0
Susmitha Wunnava,Xiangnan Kong,1.0
Xiao Qin 0003,Susmitha Wunnava,1.0
Suwan Fang,Yuqi Ren,1.0
Suyao Tang,Weiping Song,1.0
Yifan Wang,Suyao Tang,1.0
Suyao Tang,Yuntong Lei,1.0
Suyu Ge,Tao Qi,1.0
Suyu Ge,Yongfeng Huang 0001,1.0
Yaowei Zheng,Suyuchen Wang,1.0
Suyuchen Wang,Yongyi Mao,1.0
Wenqi Luo,Svetlana Yarosh,1.0
Zachary Levonian,Svetlana Yarosh,1.0
Swanand Kadhe,Thomas A. Courtade,1.0
Vipul Gupta,Swanand Kadhe,1.0
Swarnim Narayan,Varun Mishra,1.0
Swati Padhee,Tanvi Banerjee,2.0
Swati Padhee,William L. Romine,1.0
Zehao Zhang,Swee Hong Ng,1.0
Wang-Chien Lee,Sy-Miin Chow,1.0
Zhen Lei,Sy-Miin Chow,1.0
Xiaoyuan Lu,Syed Afaq Ali Shah,1.0
Xudong Wang,Syed Afaq Ali Shah,1.0
Sylvain Kubler,Yves Le Traon,1.0
Sébastien Lahaie,Vahab S. Mirrokni,1.0
Yuan Deng,Sébastien Lahaie,1.0
Tengfei Ma 0001,Tabassum Kakar,1.0
Tabassum Kakar,Xiangnan Kong,1.0
Xiao Qin 0003,Tabassum Kakar,1.0
Veronica Kirgios,Tachin Ruangkriengsin,1.0
William Gilroy,Tachin Ruangkriengsin,1.0
Xia Li,Tachin Ruangkriengsin,1.0
Wataru Sasaki,Tadashi Okoshi,1.0
Tanuj Kr Aasawat,Tahsin Reza,1.0
Taibai Xu,Xiaoming Wang,1.0
Yusuke Tanimura,Takahiro Hamanishi,1.0
Takahiro Yabe,Toru Shimizu,1.0
Takahiro Yabe,Yoshihide Sekimoto,1.0
Takanobu Omura,Yukiko Kawai,1.0
Takashi Washio,Zhi-Hua Zhou,1.0
Yasuko Matsubara,Takato Honda,1.0
Takato Honda,Yasushi Sakurai,1.0
Takehiro Kashiyama,Yoshihide Sekimoto,1.0
Tomohiro Manabe,Takehiro Yamamoto,1.0
Yuta Morisawa,Takeshi Kitahara,1.0
Toshiyuki Hama,Takumi Hongo,1.0
Victoria A. Piunova,Takumi Hongo,1.0
Takumi Hongo,Wolf Bocanett,1.0
Takumi Hongo,Yasumitsu Orii,1.0
Takumi Hongo,Yenwei Cheng,1.0
Takumi Hongo,Yuta Tsuchiya,1.0
Takumi Ishiyama,Takuya Suzuki,1.0
Tal Cohen,Tomer Shadi,1.0
Yair Koren,Tal Cohen,1.0
Zhou Zhao,Tan Jiang,1.0
Ziqi Tan,Tan Jiang,1.0
Wen-Ling Hsu,Tan Xu,1.0
Tan Yu,Xiaodong Chen,1.0
Tan Yu,Yi Li,1.0
Tan Yu,Yi Yang,1.0
Tzung-Pei Hong,Tank-Kai Yin,1.0
Vartan Kesiz Abnousi,Tanushree Mitra,1.0
William L. Romine,Tanvi Banerjee,2.0
Weijia Xu,Tanya Clement,1.0
Tao Lin,Tao Xiao,1.0
Xiaotie Deng,Tao Lin,1.0
Tao Qi,Yongfeng Huang 0001,1.0
Tao Qin,Tie-Yan Liu,2.0
Xu Tan 0003,Tao Qin,2.0
Yi Ren 0006,Tao Qin,2.0
Tao Qin,Zhou Zhao,1.0
Tao Wang 0052,Xiaoju Lu,1.0
Tao Wang,Yong Li 0008,1.0
Tao Wang,Yujian Xu,1.0
Zhilong Chen,Tao Wang,1.0
Tao Wu,Tushar Chandra,1.0
Tao Wu,Wei Wang 0010,1.0
Tao Wu,Wen Li,1.0
Tao Wu,Xiang Ma,1.0
Tao Wu,Xinyang Yi,1.0
Tao Wu,Yu Du,1.0
Xiaotie Deng,Tao Xiao,1.0
Tao Yang 0009,Tim Sherwood,1.0
Yifan Qiao,Tao Yang 0009,1.0
Tao Yang,Yulan Wang,1.0
Wayne Xin Zhao,Tao Zhang,1.0
Xu Chen 0017,Tao Zhang,1.0
Yang Song,Tao Zhang,1.0
Yupeng Hou,Tao Zhang,1.0
Xiang Li,Tao Zhuang,1.0
Xiaoyi Zeng,Tao Zhuang,1.0
Tianshi Wang,Tarek F. Abdelzaher,1.0
Zecheng Zhang,Tarek F. Abdelzaher,1.0
Taruna Seth,Vipin Chaudhary,1.0
Wenqiang Lei,Tat-Seng Chua,1.0
Xiang Wang 0010,Tat-Seng Chua,2.0
Xiangnan He 0001,Tat-Seng Chua,2.0
Yaokun Xu,Tat-Seng Chua,1.0
Yisong Miao,Tat-Seng Chua,1.0
Yixin Cao 0002,Tat-Seng Chua,1.0
Tianming Liu,Tegawendé F. Bissyandé,1.0
Xiapu Luo,Tegawendé F. Bissyandé,1.0
Yao Guo 0001,Tegawendé F. Bissyandé,1.0
Tegawendé F. Bissyandé,Yves Le Traon,1.0
Zhenyu Wen,Tejal Shah,1.0
Teng Ye,Wei Ai,1.0
