Author 1,Author 2,Weights
Lizi Liao,Tat-Seng Chua,1.0
Lizi Liao,Xia Hu,1.0
Xiangnan He 0001,Lizi Liao,1.0
Marko Dinic,Ljiljana Stojanovic,1.0
Nenad Stojanovic,Ljiljana Stojanovic,1.0
Marc-Allen Cartright,Lluis Garcia Pueyo,1.0
Lluis Garcia Pueyo,Tobias Kaufmann,1.0
Zhou Yang,Long Hoang Nguyen 0002,1.0
Rui Liu,Longbing Cao,1.0
Longbing Cao,Wentao Zhao,1.0
Xing Xie 0001,Longbing Cao,1.0
Yong Ge,Longbing Cao,1.0
Zhixuan Fang,Longbo Huang,1.0
Peilin Zhao,Longfei Li,1.0
Longfei Li,Qing Cui,1.0
Xiaolong Li 0005,Longfei Li,1.0
Longfei Li,Xinxing Yang,1.0
Longfei Li,Xu Chen,1.0
Longfei Li,Yi Ding,1.0
Longfei Li,Yuan (Alan) Qi,1.0
Longqi Yang,Serge J. Belongie,1.0
Longqi Yang,Tsung-Yi Lin,1.0
Longqi Yang,Yin Cui,1.0
Longtao Huang,Shangwen Lv,1.0
Longtao Huang,Songlin Hu,1.0
Longtao Huang,Yue Zhai,1.0
Prerna Khurana,Lovekesh Vig,1.0
Puneet Agarwal,Lovekesh Vig,1.0
Qinghao Hu,Lu Bai 0001,1.0
Lu Bai 0001,Yifan Zhang 0001,1.0
Qi Li 0012,Lu Su,1.0
Qing He,Lu Su,1.0
Yu Cui,Lu Su,1.0
Rui Dong,Lu Wang 0008,1.0
Yizhou Sun,Lu Wang 0008,1.0
Lu Wang 0008,Yuan Zhong,1.0
Lu Wang 0008,Yupeng Gu,1.0
Lu Yu 0006,Nitesh V. Chawla,1.0
Lu Yu 0006,Xiangliang Zhang 0001,1.0
Lu Zhang 0021,Xintao Wu,1.0
Lu Zhang 0021,Yongkai Wu,1.0
Wendy Hui Wang,Lu-An Tang,1.0
Lu-An Tang,Ying Lin,1.0
Zhengzhang Chen,Lu-An Tang,1.0
Lu-An Tang,Zhichun Li,1.0
Lu-Hung Chen,Shyue-Liang Wang,1.0
Tzung-Pei Hong,Lu-Hung Chen,1.0
Paul Le Noac'h,Luc Bougé,1.0
Samuel Kolb,Luc De Raedt,1.0
Sergey Paramonov 0001,Luc De Raedt,1.0
Tias Guns,Luc De Raedt,1.0
Mohamed Khalefa,Luca Cinquini,1.0
Mohammed Elshambakey,Luca Cinquini,1.0
Luca Cinquini,Shannon Schlueter,1.0
Sreyasee Das Bhattacharjee,Luca Cinquini,1.0
Luca Cinquini,Wenwen Dou,1.0
William J. Tolone,Luca Cinquini,1.0
Tom Quisel,Luca Foschini,1.0
Luca Soldaini,Nazli Goharian,1.0
Luca Vassio,Marco Mellia,1.0
Natraj Raman,Lucas Carstens,1.0
Timothy Nugent,Lucas Carstens,1.0
Nithum Thain,Lucas Dixon,1.0
Shanika Karunasekera,Lucia Falzon,1.0
Lucian Popa 0001,Prithviraj Sen,1.0
Lucky Dhakad,Mihir Kale,1.0
Lucky Dhakad,Mrinal Kanti Das,1.0
Lucky Dhakad,Samik Datta,1.0
Lucky Dhakad,Vivek Mehta,1.0
Luis Beteta,Marisa Gilman,1.0
Luis Beteta,Mayanka Jha,1.0
Luis Beteta,Namrata Walanj,1.0
Richard Marciano,Luis Beteta,1.0
Luis Beteta,Riss Hardcastle,1.0
Sandra Laib,Luis Beteta,1.0
Luis Beteta,Tricia Glaser,1.0
Luis Beteta,Waleed Falak,1.0
William Underwood,Luis Beteta,1.0
Luis Beteta,Yun Huang,1.0
Luis Beteta,Zeynep Diker,1.0
Victor Saquicela,Luis Manuel Vilches Blázquez,1.0
Lujia Pan,Patrick P. C. Lee,1.0
Milijana Surbatovich,Lujo Bauer,1.0
Sridevi Baskaran,Lukasz Golab,1.0
Xiao Meng,Lukasz Golab,1.0
Lukasz Lew,Martin Wicke,1.0
Lukasz Lew,Martin Zinkevich,1.0
Mustafa Ispir,Lukasz Lew,1.0
Lukasz Lew,Neoklis Polyzotis,1.0
Noah Fiedel,Lukasz Lew,1.0
Salem Haykal,Lukasz Lew,1.0
Lukasz Lew,Steven Euijong Whang,1.0
Lukasz Lew,Sudip Roy 0002,1.0
Lukasz Lew,Sukriti Ramesh,1.0
Vihan Jain,Lukasz Lew,1.0
Lukasz Lew,Xin Zhang,1.0
Zakaria Haque,Lukasz Lew,1.0
Madhav Marathe,Luke A. Colavito,1.0
Luke A. Colavito,R. Asokan,1.0
Luke A. Colavito,Rangaswamy Muniappan,1.0
Sichao Wu,Luke A. Colavito,1.0
Srinivasan Venkatramanan,Luke A. Colavito,1.0
Stephen G. Eubank,Luke A. Colavito,1.0
Luke A. Colavito,V. Sridhar,1.0
Luna Xu,Min Li,1.0
Luna Xu,Ramakrishnan Kannan,1.0
Luna Xu,Seung-Hwan Lim,1.0
Ning Chen,Luo Si,1.0
Shichen Liu,Luo Si,1.0
Wenwu Ou,Luo Si,1.0
Zhiwei Zhang,Luo Si,1.0
Luu Anh Tuan,Minh C. Phan,1.0
Luu Anh Tuan,Siu Cheung Hui,2.0
Yi Tay,Luu Anh Tuan,2.0
Tony Parry,Luís C. Neves,1.0
Muhammad Abdul-Mageed,Lyle H. Ungar,1.0
Lynn Ang,Mamta Jaiswal,1.0
Lynn Ang,Rodica Pop-Busui,1.0
Mohammad M. Ghassemi,M. Brandon Westover,1.0
Roger G. Mark,M. Brandon Westover,1.0
Tuka Alhanai,M. Brandon Westover,1.0
Willow Jarvis,M. Brandon Westover,1.0
Qiaosong Wang,M. Hadi Kiapour,1.0
M. Hadi Kiapour,Robinson Piramuthu,1.0
Yury Bubnov,M. Hadi Kiapour,1.0
V. O'Brien,M. Navarro,1.0
M. Navarro,M. Weirathe,1.0
P. Gamez,M. Navarro,1.0
P. Nurmi,M. Navarro,1.0
M. Navarro,R. Yuste,1.0
M. Navarro,S. Castro,1.0
M. Navarro,T. Velin,1.0
M. Navarro,V. Moreno,1.0
Mohan Krishnamoorthy,M. Omar Nachawati,1.0
M. Omar Nachawati,William Z. Bernstein,1.0
Pankaj Goel,M. Sam Mannan,1.0
V. O'Brien,M. Weirathe,1.0
P. Gamez,M. Weirathe,1.0
P. Nurmi,M. Weirathe,1.0
M. Weirathe,R. Yuste,1.0
M. Weirathe,S. Castro,1.0
M. Weirathe,T. Velin,1.0
M. Weirathe,V. Moreno,1.0
Maaike de Boer,Michael van Bekkum,1.0
Mostafa Dehghani 0001,Maarten Marx,1.0
Maleq Khan,Madhav Marathe,1.0
Md Hasanuzzaman Bhuiyan,Madhav Marathe,1.0
Madhav Marathe,R. Asokan,1.0
Madhav Marathe,Rangaswamy Muniappan,1.0
Sichao Wu,Madhav Marathe,1.0
Srinivasan Venkatramanan,Madhav Marathe,1.0
Madhav Marathe,Stephen G. Eubank,1.0
Madhav Marathe,V. Sridhar,1.0
Maimuna S. Majumder,Madhav V. Marathe,1.0
Madhav V. Marathe,Naren Ramakrishnan,1.0
Prithwish Chakraborty,Madhav V. Marathe,1.0
Saurav Ghosh,Madhav V. Marathe,1.0
Madian Khabsa,Mark J. Encarnación,1.0
Madian Khabsa,Michael Gamon,1.0
Milad Shokouhi,Madian Khabsa,1.0
Madian Khabsa,Patrick Pantel,1.0
Rishabh Mehrotra,Madian Khabsa,1.0
Yu Su 0001,Madian Khabsa,1.0
Navid Aghdaie,Magy Seif El-Nasr,1.0
Su Xue,Magy Seif El-Nasr,1.0
Yizhou Sun,Magy Seif El-Nasr,1.0
Zhengxing Chen,Magy Seif El-Nasr,1.0
Miao Chen,Mahendrasinh Ramsinh Jadav,1.0
Russell Chen,Mahendrasinh Ramsinh Jadav,1.0
Negar Reshadatmand,Mahmood Neshati,1.0
Sheikh Motahar Naim,Mahmud Shahriar Hossain,1.0
Mahsa Badami,Olfa Nasraoui,1.0
Mahsa Badami,Patrick Shafto,1.0
Mahsa Badami,Wenlong Sun,1.0
Maimuna S. Majumder,Naren Ramakrishnan,1.0
Prithwish Chakraborty,Maimuna S. Majumder,1.0
Saurav Ghosh,Maimuna S. Majumder,1.0
Ravi Kumar 0001,Maithra Raghu,1.0
Maithra Raghu,Tamás Sarlós,1.0
Parisa Kaghazgaran,Majid Alfifi,1.0
Martin Klinkigt,Makoto Iwayama,1.0
Makoto Iwayama,Ravigopal Vennelakanti,1.0
Makoto Iwayama,Toshihiko Yanase,1.0
Makoto Iwayama,Yoshiyuki Kobayashi,1.0
Makoto Kawano,Satoshi Yokoyama,1.0
Makoto Kawano,Takuro Yonezawa,1.0
Makoto Takeuchi,Masahiro Yasuda,1.0
Masanori Takano,Makoto Takeuchi,1.0
Ryo Yoshinaka,Makoto Tatsuta,1.0
Takanobu Nakahara,Makoto Tatsuta,1.0
Takeaki Uno,Makoto Tatsuta,1.0
Yukinobu Hamuro,Makoto Tatsuta,1.0
Makoto Yamada,Samuel Kaski,1.0
Makoto Yamada,Suleiman A. Khan,1.0
Makoto Yamada,Wenzhao Lian,1.0
Makoto Yamada,Yi Chang 0001,1.0
Maksim Podkorytov,Michael N. Gubanov,1.0
Steven Ortiz,Maksim Podkorytov,1.0
Md Hasanuzzaman Bhuiyan,Maleq Khan,1.0
Mami Kawasaki,Tetsuya Sakai,1.0
Osama Haq,Mamoon Raja,1.0
Mamta Jaiswal,Rodica Pop-Busui,1.0
Manar Landis,Mohiuddin Solaimani,1.0
Manar Landis,Phanindra Jalla,1.0
Manar Landis,Yan Liang,1.0
Supriyo Chakraborty,Mani B. Srivastava,1.0
Wentao Robin Ouyang,Mani B. Srivastava,1.0
Manish Gupta 0001,Vasudeva Varma,1.0
Manish Marwah,Mijung Kim,1.0
Manish Marwah,Roshan Dathathri,1.0
Manish Shukla 0001,Sachin Lodha,1.0
Sutapa Mondal,Manish Shukla 0001,1.0
Manjira Sinha,Pradeep K. Murukannaiah,1.0
Manjira Sinha,Sandya Mannarswamy,1.0
Manjira Sinha,Tridib Mukherjee,1.0
Manjira Sinha,Xiangnan He 0001,1.0
Quanzeng You,Manohar Paluri,1.0
Manolis Sifalakis,Michail Vlachos,1.0
Thomas P. Parnell,Manolis Sifalakis,2.0
Manolis Sifalakis,Vasileios Vasileiadis,1.0
Mansurul Alam Bhuiyan,Mohammad Al Hasan,1.0
Marian-Andrei Rizoiu,Manuel Cebrián,1.0
Manuel Cebrián,Pascal Van Hentenryck,1.0
Scott Sanner,Manuel Cebrián,1.0
Manuel Egele,Nick Nikiforakis,1.0
Nicolas Nikiforou,Manuel Egele,1.0
Syed Sharique Ahmad,Manuel Egele,1.0
Mehrdad Farajtabar,Manuel Gomez-Rodriguez,1.0
Muhammad Bilal Zafar,Manuel Gomez-Rodriguez,1.0
Steffen Remus,Manuel Kaufmann,1.0
Manuel Kaufmann,Tatiana von Landesberger,1.0
Marc Najork,Michael Smith 0024,1.0
Marc Najork,Mike Colagrosso,1.0
Marc Najork,Reuben Kan,1.0
Sandeep Tata,Marc Najork,1.0
Roberto Pagliari,Marc Peter Deisenroth,1.0
Ângelo Cardoso,Marc Peter Deisenroth,1.0
Marc-Allen Cartright,Tobias Kaufmann,1.0
Monika Nawrocka,Marcin Lukowski,1.0
Piotr Synak,Marcin Perkowski,1.0
Rick Glick,Marcin Perkowski,1.0
Marek Grzegorowski,Marcin S. Szczuka,1.0
Marco Brambilla 0001,Paolo Mascetti,1.0
Marco Brambilla 0001,Riccardo Volonterio,1.0
Marco Brambilla 0001,Stefano Ceri,1.0
Monica Scannapieco,Marco Console,1.0
Tiziana Catarci,Marco Console,1.0
Marco Cristo,Maria da Graça Campos Pimentel,1.0
Marco Cristo,Raíza Hanada,1.0
Xinru Page,Marco Marabelli,1.0
Martino Trevisan,Marco Mellia,1.0
Marco Mellia,Maurizio M. Munafò,1.0
Marco Ponza,Paolo Ferragina,1.0
Marco Ponza,Soumen Chakrabarti,1.0
Marcus Freitag,Siyuan Lu,1.0
Marcus Freitag,Theodore G. van Kessel,1.0
Nicholas Larus-Stone,Margo I. Seltzer,1.0
Michael Pires,Maria Castro,1.0
Richard P. Vinci,Maria Castro,1.0
Trevor Verdonik,Maria Castro,1.0
Maria Castro,Wojciech Z. Misiolek,1.0
Maria Esteva,Sandra Sweat,1.0
Todd Richard Goodall,Maria Esteva,1.0
Nora Alkhamees,Maria Fasli,1.0
Xinsheng Li,Maria Luisa Sapino,1.0
Mickael Figueredo,Maria Valeria Araujo,1.0
Nélio Cacho,Maria Valeria Araujo,1.0
Maria Zens,Markus Strohmaier,1.0
Raíza Hanada,Maria da Graça Campos Pimentel,1.0
Marian-Andrei Rizoiu,Pascal Van Hentenryck,1.0
Marian-Andrei Rizoiu,Scott Sanner,1.0
Satoshi Sanjo,Marie Katsurai,1.0
Xuanli He,Marimuthu Palaniswami,1.0
Yee Wei Law,Marimuthu Palaniswami,1.0
Panagiotis Mandros,Mario Boley,1.0
Michael R. Wyatt II,Mario Guevara,1.0
Mario Guevara,Michela Taufer,1.0
Paula Olaya,Mario Guevara,1.0
Mario Guevara,Rodrigo Vargas,1.0
Thomas Kitson,Mario Guevara,1.0
Marisa Gilman,Mayanka Jha,1.0
Marisa Gilman,Namrata Walanj,1.0
Richard Marciano,Marisa Gilman,1.0
Marisa Gilman,Riss Hardcastle,1.0
Sandra Laib,Marisa Gilman,1.0
Marisa Gilman,Tricia Glaser,1.0
Waleed Falak,Marisa Gilman,1.0
William Underwood,Marisa Gilman,1.0
Marisa Gilman,Yun Huang,1.0
Marisa Gilman,Zeynep Diker,1.0
Sebastian Kruse 0001,Marius Walter,1.0
Shiyu Chang,Mark A. Hasegawa-Johnson,1.0
Mark A. Hasegawa-Johnson,Thomas S. Huang,1.0
Yang Zhang 0001,Mark A. Hasegawa-Johnson,1.0
Yi Chang 0001,Mark A. Hasegawa-Johnson,1.0
Markus Strohmaier,Mark A. Musen,1.0
Maulik R. Kamdar,Mark A. Musen,1.0
Simon Walk,Mark A. Musen,1.0
Milton Halem,Mark Cane,1.0
Tim Finin,Mark Cane,1.0
Mark Cieliebak,Martin Jaggi,1.0
Simon Müller,Mark Cieliebak,1.0
Mark Cieliebak,Thomas Hofmann,1.0
Valeria De Luca,Mark Cieliebak,1.0
W. J. Yan,Mark Goh,1.0
Michael Gamon,Mark J. Encarnación,1.0
Patrick Pantel,Mark J. Encarnación,1.0
Yu Su 0001,Mark J. Encarnación,1.0
Yiwei Wang,Mark James Carman,1.0
Mark James Carman,Yuan-Fang Li,1.0
Mark Jenne,Mehmet M. Dalkilic,1.0
Mark Simmons,Michael N. Gubanov,1.0
Naeemul Hassan,Mark Tremayne,1.0
Matin Pirouz,Mark Zhang,1.0
Maxwell Jay,Mark Zhang,1.0
Richard Huang,Mark Zhang,1.0
Sahan Paliskara,Mark Zhang,1.0
Shahab Tayeb,Mark Zhang,1.0
Mark Zhang,Shahram Latifi,1.0
Nenad Stojanovic,Marko Dinic,1.0
Markus Helfert,Viviana Angely Bastidas Melo,1.0
Zohreh Pourzolfaghar,Markus Helfert,1.0
Ramine Tinati,Markus Luczak-Rösch,1.0
Miklós Z. Rácz,Markus Mobius,1.0
Matthias Prandtstetter,Markus Straub,1.0
Philipp Singer,Markus Strohmaier,3.0
Robert West 0001,Markus Strohmaier,1.0
Simon Walk,Markus Strohmaier,1.0
Seraphin B. Calo,Maroun Touma,1.0
Michel Généreux,Marta Maslej,1.0
Mohammed Hasanuzzaman,Marten Düring,1.0
Steven C. H. Hoi,Martin Ester,2.0
Xiang Li 0067,Martin Ester,1.0
Xin Wang 0019,Martin Ester,3.0
Yao Wu,Martin Ester,1.0
Martin Ester,Yudian Zheng,1.0
Philippe Cudré-Mauroux,Martin Gassner,1.0
Somayeh Danafar,Martin Gassner,1.0
Martin Gassner,Stefano Bernero,1.0
Simon Müller,Martin Jaggi,1.0
Thomas Hofmann,Martin Jaggi,1.0
Valeria De Luca,Martin Jaggi,1.0
Martin Klinkigt,Ravigopal Vennelakanti,1.0
Martin Klinkigt,Toshihiko Yanase,1.0
Martin Klinkigt,Yoshiyuki Kobayashi,1.0
Martin Koehler,Nikolaos Konstantinou 0001,1.0
Martin Koehler,Norman W. Paton,1.0
Matthias Hagen,Martin Potthast,2.0
Martin Potthast,Payam Adineh,1.0
Martin Renqiang Min,Yong Ge,1.0
Martin Ringsquandl,Peer Kröger,1.0
Martin Ringsquandl,Raffaello Lepratti,1.0
Martin Ringsquandl,Steffen Lamparter,1.0
Martin Saveski,Souvik Ghosh,1.0
Martin Saveski,Weitao Duan,1.0
Martin Saveski,Ya Xu,1.0
Petr Osicka,Martin Trnecka,1.0
Martin Wicke,Martin Zinkevich,1.0
Mustafa Ispir,Martin Wicke,2.0
Neoklis Polyzotis,Martin Wicke,1.0
Noah Fiedel,Martin Wicke,1.0
Philipp Tucker,Martin Wicke,1.0
Salem Haykal,Martin Wicke,1.0
Steven Euijong Whang,Martin Wicke,1.0
Sudip Roy 0002,Martin Wicke,1.0
Sukriti Ramesh,Martin Wicke,1.0
Vihan Jain,Martin Wicke,1.0
Martin Wicke,Xin Zhang,1.0
Yuan Tang,Martin Wicke,1.0
Zakaria Haque,Martin Wicke,2.0
Mustafa Ispir,Martin Zinkevich,1.0
Neoklis Polyzotis,Martin Zinkevich,1.0
Noah Fiedel,Martin Zinkevich,1.0
Salem Haykal,Martin Zinkevich,1.0
Steven Euijong Whang,Martin Zinkevich,1.0
Sudip Roy 0002,Martin Zinkevich,1.0
Sukriti Ramesh,Martin Zinkevich,1.0
Vihan Jain,Martin Zinkevich,1.0
Xin Zhang,Martin Zinkevich,1.0
Zakaria Haque,Martin Zinkevich,1.0
Martino Trevisan,Maurizio M. Munafò,1.0
Maryam Bahojb Imani,Samuel Ma,1.0
Maryam Bahojb Imani,Swarup Chandra,1.0
Ovidiu-Cristian Marcu,María S. Pérez-Hernández,1.0
María S. Pérez-Hernández,Radu Tudoran,1.0
María S. Pérez-Hernández,Stefano Bortoli,1.0
Masahiko Itoh,Masaru Kitsuregawa,1.0
Masashi Toyoda,Masahiko Itoh,2.0
Masahiro Kazama,Viviane Takahashi,1.0
Masanori Takano,Masahiro Yasuda,1.0
Masahiro Yokoyama,Sanjay Kumar Madria,1.0
Masahiro Yokoyama,Takahiro Hara,1.0
Satoshi Oyama,Masahito Kurihara,1.0
Masakazu Ando,Yu Ichifuji,1.0
Masakazu Ishihata,Shin-ichi Minato,1.0
Takanori Maehara,Masakazu Ishihata,1.0
Masakazu Ishihata,Takashi Nishibayashi,1.0
Naoki Kobayashi,Masaki Matsubara,1.0
Yuzuki Furuhashi,Masaki Matsubara,1.0
Masanori Ajito,Yasuko Kawahata,1.0
Masanori Fujita,Takao Terano,1.0
Mitsuki Murase,Masanori Takano,1.0
Masanori Takano,Reiji Suzuki,1.0
Masanori Takano,Takaya Arita,1.0
Masashi Toyoda,Masaru Kitsuregawa,1.0
Masato Asahara,Ryohei Fujimaki,1.0
Saneyasu Yamaguchi,Masato Oguchi,2.0
Tsumugi Tairaku,Masato Oguchi,2.0
Naoya Shibahara,Masayuki Iwai,1.0
Ryoma Kondo,Masayuki Iwai,1.0
Nat Pavasant,Masayuki Numao,1.0
Mohammad Sadegh Zahedi,Maseud Rahgozar,1.0
Maseud Rahgozar,Ricardo Campos 0001,1.0
Pasan Karunaratne,Masud Moshtaghi,1.0
Masud Moshtaghi,Shanika Karunasekera,1.0
Masud Moshtaghi,Trevor Cohn,1.0
Saman P. Amarasinghe,Matei Zaharia,1.0
Vladimir Kiriansky,Matei Zaharia,1.0
Yunming Zhang,Matei Zaharia,1.0
Matheus Lima Diniz Araújo,Michaël Aupetit,1.0
Matheus Lima Diniz Araújo,Yelena Mejova,1.0
Mathew J. Evans,Steven Pawson,1.0
Mathias Rav,Svend C. Svendsen,1.0
Matin Pirouz,Maxwell Jay,1.0
Matin Pirouz,Michael Ferra,1.0
Matin Pirouz,Richard Huang,1.0
Matin Pirouz,Robin Hill,1.0
Matin Pirouz,Sahan Paliskara,1.0
Shahab Tayeb,Matin Pirouz,3.0
Matin Pirouz,Shahram Latifi,3.0
Matin Pirouz,Stone Li,1.0
Matin Pirouz,Theresa Sager,1.0
Matin Pirouz,Tiffany Zhan,1.0
Matthew Goldman,Matt Taddy,1.0
Mengting Wan,Matt Taddy,1.0
Matteo Venanzi,Nicola Cancedda,1.0
Matteo Venanzi,Piotr Grudzien,1.0
Matteo Venanzi,Roy Rosemarin,1.0
Mengting Wan,Matthew Goldman,1.0
Matthew Malloy,Paul Barford,1.0
Prasad Venkatachar,Matthew Sheard,1.0
Matthew Sheard,Ramnath Sai Sagar,1.0
Ravikanth Durgavajhala,Matthew Sheard,1.0
Stewart Tate,Matthew Sheard,1.0
Matthias Hagen,Payam Adineh,1.0
Matthias Renz,Matthias Schubert,1.0
Tobias Emrich,Matthias Renz,1.0
Ugur Demiryurek,Matthias Renz,1.0
Ying Lu 0004,Matthias Renz,1.0
Tobias Emrich,Matthias Schubert,1.0
Ugur Demiryurek,Matthias Schubert,1.0
Ying Lu 0004,Matthias Schubert,1.0
Mauri Kaipainen,Olli Pitkänen,1.0
Mauri Kaipainen,Perspicamus Ab,1.0
Maurizio Montagnuolo,Nicolo Bidotti,1.0
Maurizio Montagnuolo,Paolo Platter,1.0
Maurizio Patrignani,Riccardo Torlone,1.0
Maximilien Danisch,Mauro Sozio,1.0
T.-H. Hubert Chan,Mauro Sozio,1.0
Max Ferguson,Ronay Ak,1.0
Max Ferguson,Yung-Tsun Tina Lee,1.0
Prabhakar Krishnamurthy,Maxim Sviridenko,1.0
Ruggiero Cavallo,Maxim Sviridenko,1.0
Nina Hubig,Maximilian E. Schüle,1.0
Maximilian E. Schüle,Thomas Neumann 0001,1.0
Maximilien Danisch,T.-H. Hubert Chan,1.0
Richard Huang,Maxwell Jay,1.0
Maxwell Jay,Sahan Paliskara,1.0
Shahab Tayeb,Maxwell Jay,1.0
Maxwell Jay,Shahram Latifi,1.0
Maya Abtahian,Philip Ding,1.0
Ruihua Song,Maya Abtahian,1.0
Tianran Hu,Maya Abtahian,1.0
Maya Abtahian,Xing Xie 0001,1.0
Maya Ekron,Tova Milo,1.0
Mayank Kejriwal,Pedro A. Szekely,1.0
Mayank Singh 0001,Pawan Goyal,1.0
Mayank Singh 0001,Rajdeep Sarkar,1.0
Mayank Singh 0001,Soumen Chakrabarti,1.0
Mayank Vachher,Megha Arora,1.0
Mayank Vachher,Niharika Sachdeva,1.0
Mayank Vachher,Ponnurangam Kumaraguru,1.0
Varun Bharadhwaj,Mayank Vachher,1.0
Mayanka Jha,Namrata Walanj,1.0
Richard Marciano,Mayanka Jha,1.0
Riss Hardcastle,Mayanka Jha,1.0
Sandra Laib,Mayanka Jha,1.0
Tricia Glaser,Mayanka Jha,1.0
Waleed Falak,Mayanka Jha,1.0
William Underwood,Mayanka Jha,1.0
Yun Huang,Mayanka Jha,1.0
Zeynep Diker,Mayanka Jha,1.0
Md Farhadur Rahman,Nick Koudas,1.0
Md. S. Q. Zulkar Nine,Tevfik Kosar,1.0
Md. S. Q. Zulkar Nine,Xiangyu Wang,1.0
Md. S. Q. Zulkar Nine,Ziyun Huang,1.0
Md. Saddam Hossain Mukta,Mohammed Eunus Ali,1.0
Md. Wasi-ur-Rahman,Nusrat Sharmin Islam,1.0
Md. Wasi-ur-Rahman,Xiaoyi Lu,1.0
Sejeong Kwon,Meeyoung Cha,1.0
Yu-i Ha,Meeyoung Cha,1.0
Qingyun Liu,Megan McQueen,1.0
Megan McQueen,Scott Counts,1.0
Shiliang Tang,Megan McQueen,1.0
Megha Arora,Niharika Sachdeva,1.0
Megha Arora,Ponnurangam Kumaraguru,1.0
Varun Bharadhwaj,Megha Arora,1.0
Mehdi Assefi,Peggy L. Peissig,1.0
Pantelis P. Analytis,Mehdi Moussaïd,1.0
Mehdi Moussaïd,Thorsten Joachims,1.0
Mohammad A. Tayebi,Mehdi Shirmaleki,1.0
Uwe Glässer,Mehdi Shirmaleki,1.0
Zahra Zohrevand,Mehdi Shirmaleki,1.0
Mehmet Ulvi Simsek,Suat Özdemir,1.0
Mehmet Yigit Yildirim,Scott Alcorn,1.0
Si Zhang,Mehmet Yigit Yildirim,1.0
Seyyed Abbas Hosseini,Mehrdad Farajtabar,1.0
Mehrnaz Najafi,Philip S. Yu,1.0
Meike Klettke,Stefanie Scherzinger,1.0
Meike Klettke,Uta Störl,1.0
Meike Zehlike,Mohamed Megahed,1.0
Meike Zehlike,Ricardo Baeza-Yates,1.0
Meike Zehlike,Sara Hajian,1.0
Shuchu Han,Meizhu Liu,1.0
Meizhu Liu,Steven Skiena,1.0
Yifan Hu,Meizhu Liu,1.0
Shifu Hou,Melih Abdulhayoglu,1.0
Yanfang Ye,Melih Abdulhayoglu,1.0
Yangqiu Song,Melih Abdulhayoglu,1.0
Melissa Ailem,Mohamed Nadif,1.0
Meng Hu,Yongxin Shen,1.0
Meng Hu,Zhixu Li,1.0
Peng Cui 0001,Meng Jiang 0001,1.0
Meng Jiang 0001,Shiqiang Yang,1.0
Meng Jiang 0001,Taylor Cassidy,1.0
Meng Jiang 0001,Timothy P. Hanratty,1.0
Meng Jiang 0001,Xiang Ren 0001,1.0
Meng Pang,Risheng Liu,1.0
Meng Pang,Yiu-ming Cheung,1.0
Meng Qu,Ming Zhang 0004,1.0
Meng Qu,Tarek F. Abdelzaher,1.0
Wenqi He,Meng Qu,1.0
Meng Qu,Xiang Ren 0001,3.0
Zeqiu Wu,Meng Qu,1.0
Meng-Fen Chiang,Wang-Chien Lee,1.0
Sai Wu,Mengdan Zhang,1.0
Mengdi Zhang,Vibha Sinha,1.0
Zhe Liu 0002,Mengdi Zhang,1.0
Mengwei Xu,Xuanzhe Liu,1.0
Mengwei Xu,Yun Ma 0002,1.0
Mengwei Xu,Yunxin Liu,1.0
Mengxiao Zhu,Shuai Ma 0001,1.0
Mengxiong Liu,Quan Yuan 0001,1.0
Mengxiong Liu,Tim Hanratty,1.0
Mengxiong Liu,Zhengchao Liu,1.0
Mengying Sun,Paul Thompson 0001,1.0
Qi Wang,Mengying Sun,1.0
Mengying Sun,Shuiwang Ji,1.0
Meredith Ringel Morris,Ryen W. White,1.0
Qizhen Zhang 0001,Meryem Essaidi,1.0
Meryem Essaidi,Shivani Agarwal 0001,1.0
Tengyuan Ye,Meryem Essaidi,1.0
Meryem Essaidi,Vincent Liu,1.0
Mi Zhang 0001,Shao-Yuan Li,1.0
Mi Zhang 0001,Xiaotie Chen,1.0
Mi Zhang 0001,Zhi-Hua Zhou,1.0
Mi-Yen Yeh,Tei-Wei Kuo,1.0
Miao Chen,Michael Natkovich,1.0
Nirupama Appiktala,Miao Chen,1.0
Russell Chen,Miao Chen,1.0
Xiangqun Chen,Miao Zhang,1.0
Yao Guo 0001,Miao Zhang,1.0
Zhe Liu,Miao Zhang,1.0
Miao Zhao,Minyi Guo,1.0
Wenjie Li 0002,Miao Zhao,1.0
Yu Lei 0004,Miao Zhao,1.0
Ziyu Lu,Miao Zhao,1.0
Ronald D. Hagan,Michael A. Langston,1.0
Ramachandran Muralidhar,Michael A. Schappert,1.0
Theodore G. van Kessel,Michael A. Schappert,1.0
Michael A. Schuh,Rafal A. Angryk,1.0
Renee Frank,Michael Aebig,1.0
Srishty Saha,Michael Aebig,1.0
Milivoj Simeonovski,Michael Backes 0001,1.0
Zakir Durumeric,Michael Bailey,1.0
Zane Ma,Michael Bailey,1.0
Michael Bendersky,Mingyang Zhang 0001,1.0
Michael Bendersky,Xuanhui Wang,1.0
Shahab Tayeb,Michael Ferra,1.0
Michael Ferra,Shahram Latifi,1.0
Michael Ferra,Theresa Sager,1.0
Michael Fischer 0010,Monica S. Lam,1.0
Rakesh Ramesh,Michael Fischer 0010,1.0
Silei Xu,Michael Fischer 0010,1.0
Patrick Pantel,Michael Gamon,1.0
Yu Su 0001,Michael Gamon,1.0
